"","Type","Onset","Duration"
"62","Mic1",62.51575,0.0285
"63","Mic1",63.51575,0.02825
"64","Mic1",64.51575,0.0285
"65","Mic1",65.51575,0.0285
"66","Mic1",66.51575,0.02825
"67","Mic1",67.51575,0.0285
"68","Mic1",68.51575,0.02825
"69","Mic1",69.51575,0.02825
"70","Mic1",70.51575,0.02825
"71","Mic1",71.5155,0.02875
"72","Mic1",72.51575,0.02825
"73","Mic1",73.5155,0.0285
"74","Mic1",74.51575,0.02825
"75","Mic1",75.51575,0.02825
"76","Mic1",76.5155,0.0285
"77","Mic1",77.51575,0.02825
"78","Mic1",78.51575,0.02825
"79","Mic1",79.51575,0.02825
"80","Mic1",80.51575,0.02825
"81","Mic1",81.51575,0.02825
"82","Mic1",82.5155,0.0285
"83","Mic1",83.5155,0.0285
"84","Mic1",84.5155,0.0285
"85","Mic1",85.5155,0.0285
"86","Mic1",86.5155,0.0285
"87","Mic1",87.5155,0.0285
"88","Mic1",88.5155,0.0285
"89","Mic1",89.5155,0.0285
"90","Mic1",90.5155,0.0285
"91","Mic1",91.5155,0.0285
"92","Mic1",92.5155,0.0285
"93","Mic1",93.5155,0.02825
"94","Mic1",94.5155,0.0285
"95","Mic1",95.5155,0.02825
"96","Mic1",96.5155,0.02825
"97","Mic1",97.5155,0.02825
"98","Mic1",98.5155,0.02825
"99","Mic1",99.5155,0.02825
"100","Mic1",100.5155,0.02825
"101","Mic1",101.5155,0.02825
"102","Mic1",102.51525,0.0285
"103","Mic1",103.5155,0.02825
"104","Mic1",104.5155,0.02825
"105","Mic1",105.5155,0.02825
"106","Mic1",106.5155,0.02825
"107","Mic1",107.51525,0.0285
"108","Mic1",108.51525,0.0285
"109","Mic1",109.51525,0.0285
"110","Mic1",110.51525,0.0285
"111","Mic1",111.51525,0.0285
"112","Mic1",112.51525,0.0285
"113","Mic1",113.51525,0.0285
"114","Mic1",114.51525,0.0285
"115","Mic1",115.51525,0.0285
"116","Mic1",116.51525,0.0285
"117","Mic1",117.51525,0.0285
"118","Mic1",118.51525,0.0285
"119","Mic1",119.51525,0.0285
"120","Mic1",120.51525,0.0285
"121","Mic1",121.51525,0.0285
"122","Mic1",122.51525,0.02825
"123","Mic1",123.51525,0.0285
"124","Mic1",124.51525,0.02825
"125","Mic1",125.51525,0.02825
"126","Mic1",126.51525,0.02825
"127","Mic1",127.51525,0.02825
"128","Mic1",128.51525,0.02825
"129","Mic1",129.51525,0.02825
"130","Mic1",130.515,0.02875
"131","Mic1",131.51525,0.02825
"132","Mic1",132.51525,0.0285
"133","Mic1",133.51525,0.02825
"134","Mic1",134.51525,0.02825
"135","Mic1",135.51525,0.02825
"136","Mic1",136.51525,0.02825
"137","Mic1",137.51525,0.02825
"138","Mic1",138.51525,0.02825
"139","Mic1",139.515,0.0285
"140","Mic1",140.515,0.0285
"141","Mic1",141.515,0.0285
"142","Mic1",142.515,0.0285
"143","Mic1",143.515,0.0285
"144","Mic1",144.515,0.0285
"145","Mic1",145.515,0.0285
"146","Mic1",146.515,0.0285
"147","Mic1",147.515,0.0285
"148","Mic1",148.515,0.0285
"149","Mic1",149.515,0.0285
"150","Mic1",150.515,0.02825
"151","Mic1",151.515,0.0285
"152","Mic1",152.515,0.0285
"153","Mic1",153.515,0.02825
"154","Mic1",154.515,0.0285
"155","Mic1",155.515,0.0285
"156","Mic1",156.515,0.02825
"157","Mic1",157.515,0.02825
"158","Mic1",158.515,0.02825
"159","Mic1",159.515,0.02825
"160","Mic1",160.515,0.02825
"161","Mic1",161.515,0.02825
"162","Mic1",162.51475,0.02875
"163","Mic1",163.51475,0.0285
"164","Mic1",164.515,0.02825
"165","Mic1",165.51475,0.0285
"166","Mic1",166.515,0.02825
"167","Mic1",167.515,0.02825
"168","Mic1",168.51475,0.0285
"169","Mic1",169.51475,0.0285
"170","Mic1",170.51475,0.0285
"171","Mic1",171.51475,0.0285
"172","Mic1",172.51475,0.0285
"173","Mic1",173.51475,0.0285
"174","Mic1",174.51475,0.0285
"175","Mic1",175.51475,0.0285
"176","Mic1",176.51475,0.0285
"177","Mic1",177.51475,0.0285
"178","Mic1",178.51475,0.0285
"179","Mic1",179.51475,0.0285
"180","Mic1",180.51475,0.0285
"181","Mic1",181.51475,0.0285
"182","Mic1",182.51475,0.0285
"183","Mic1",183.51475,0.0285
"184","Mic1",184.51475,0.0285
"185","Mic1",185.5145,0.02875
"186","Mic1",186.51475,0.0285
"187","Mic1",187.51475,0.02825
"188","Mic1",188.51475,0.02825
"189","Mic1",189.5145,0.02875
"190","Mic1",190.5145,0.02875
"191","Mic1",191.51475,0.02825
"192","Mic1",192.5145,0.0285
"193","Mic1",193.51475,0.02825
"194","Mic1",194.5145,0.0285
"195","Mic1",195.51475,0.02825
"196","Mic1",196.5145,0.0285
"197","Mic1",197.5145,0.0285
"198","Mic1",198.51475,0.02825
"199","Mic1",199.5145,0.0285
"200","Mic1",200.5145,0.0285
"201","Mic1",201.5145,0.0285
"202","Mic1",202.5145,0.0285
"203","Mic1",203.5145,0.0285
"204","Mic1",204.5145,0.0285
"205","Mic1",205.5145,0.0285
"206","Mic1",206.5145,0.0285
"207","Mic1",207.5145,0.02825
"208","Mic1",208.5145,0.0285
"209","Mic1",209.5145,0.02825
"210","Mic1",210.5145,0.0285
"211","Mic1",211.5145,0.0285
"212","Mic1",212.51425,0.02875
"213","Mic1",213.51425,0.02875
"214","Mic1",214.5145,0.02825
"215","Mic1",215.51425,0.0285
"216","Mic1",216.51425,0.02875
"217","Mic1",217.5145,0.02825
"218","Mic1",218.5145,0.02825
"219","Mic1",219.51425,0.02875
"220","Mic1",220.51425,0.0285
"221","Mic1",221.51425,0.0285
"222","Mic1",222.5145,0.02825
"223","Mic1",223.5145,0.02825
"224","Mic1",224.51425,0.0285
"225","Mic1",225.5145,0.02825
"226","Mic1",226.51425,0.0285
"227","Mic1",227.51425,0.0285
"228","Mic1",228.51425,0.0285
"229","Mic1",229.51425,0.0285
"230","Mic1",230.51425,0.0285
"231","Mic1",231.51425,0.0285
"232","Mic1",232.51425,0.0285
"233","Mic1",233.51425,0.0285
"234","Mic1",234.51425,0.0285
"235","Mic1",235.51425,0.0285
"236","Mic1",236.51425,0.0285
"237","Mic1",237.51425,0.0285
"238","Mic1",238.51425,0.02825
"239","Mic1",239.51425,0.0285
"240","Mic1",240.51425,0.02825
"241","Mic1",241.51425,0.02825
"242","Mic1",242.51425,0.0285
"243","Mic1",243.51425,0.02825
"244","Mic1",244.51425,0.0285
"245","Mic1",245.51425,0.0285
"246","Mic1",246.51425,0.02825
"247","Mic1",247.51425,0.02825
"248","Mic1",248.51425,0.02825
"249","Mic1",249.514,0.0285
"250","Mic1",250.51425,0.02825
"251","Mic1",251.514,0.0285
"252","Mic1",252.51425,0.02825
"253","Mic1",253.514,0.0285
"254","Mic1",254.514,0.0285
"255","Mic1",255.514,0.0285
"256","Mic1",256.514,0.0285
"257","Mic1",257.514,0.0285
"258","Mic1",258.514,0.0285
"259","Mic1",259.514,0.0285
"260","Mic1",260.514,0.0285
"261","Mic1",261.514,0.0285
"262","Mic1",262.514,0.0285
"263","Mic1",263.514,0.0285
"264","Mic1",264.514,0.0285
"265","Mic1",265.514,0.0285
"266","Mic1",266.514,0.02825
"267","Mic1",267.514,0.02825
"268","Mic1",268.514,0.0285
"269","Mic1",269.51375,0.02875
"270","Mic1",270.514,0.02825
"271","Mic1",271.51375,0.0285
"272","Mic1",272.51375,0.02875
"273","Mic1",273.514,0.02825
"274","Mic1",274.514,0.02825
"275","Mic1",275.51375,0.0285
"276","Mic1",276.51375,0.02875
"277","Mic1",277.51375,0.0285
"278","Mic1",278.51375,0.0285
"279","Mic1",279.51375,0.0285
"280","Mic1",280.51375,0.0285
"281","Mic1",281.514,0.02825
"282","Mic1",282.514,0.02825
"283","Mic1",283.51375,0.0285
"284","Mic1",284.51375,0.0285
"285","Mic1",285.51375,0.0285
"286","Mic1",286.51375,0.0285
"287","Mic1",287.51375,0.0285
"288","Mic1",288.51375,0.0285
"289","Mic1",289.51375,0.0285
"290","Mic1",290.51375,0.0285
"291","Mic1",291.51375,0.0285
"292","Mic1",292.51375,0.0285
"293","Mic1",293.51375,0.0285
"294","Mic1",294.51375,0.02825
"295","Mic1",295.51375,0.02825
"296","Mic1",296.51375,0.02825
"297","Mic1",297.51375,0.02825
"298","Mic1",298.51375,0.0285
"299","Mic1",299.51375,0.02825
"300","Mic1",300.51375,0.02825
"301","Mic1",301.5135,0.0285
"302","Mic1",302.51375,0.02825
"303","Mic1",303.51375,0.02825
"304","Mic1",304.51375,0.02825
"305","Mic1",305.51375,0.02825
"306","Mic1",306.5135,0.0285
"307","Mic1",307.5135,0.0285
"308","Mic1",308.51375,0.02825
"309","Mic1",309.5135,0.0285
"310","Mic1",310.51375,0.02825
"311","Mic1",311.5135,0.0285
"312","Mic1",312.5135,0.0285
"313","Mic1",313.5135,0.0285
"314","Mic1",314.5135,0.0285
"315","Mic1",315.5135,0.0285
"316","Mic1",316.5135,0.0285
"317","Mic1",317.5135,0.0285
"318","Mic1",318.5135,0.0285
"319","Mic1",319.5135,0.0285
"320","Mic1",320.5135,0.0285
"321","Mic1",321.5135,0.0285
"322","Mic1",322.5135,0.0285
"323","Mic1",323.5135,0.0285
"324","Mic1",324.5135,0.0285
"325","Mic1",325.5135,0.0285
"326","Mic1",326.5135,0.0285
"327","Mic1",327.5135,0.02825
"328","Mic1",328.5135,0.02825
"329","Mic1",329.51325,0.02875
"330","Mic1",330.51325,0.02875
"331","Mic1",331.51325,0.02875
"332","Mic1",332.5135,0.02825
"333","Mic1",333.5135,0.02825
"334","Mic1",334.5135,0.0285
"335","Mic1",335.5135,0.02825
"336","Mic1",336.5135,0.02825
"337","Mic1",337.51325,0.0285
"338","Mic1",338.5135,0.02825
"339","Mic1",339.51325,0.0285
"340","Mic1",340.51325,0.0285
"341","Mic1",341.51325,0.0285
"342","Mic1",342.51325,0.0285
"343","Mic1",343.51325,0.0285
"344","Mic1",344.51325,0.0285
"345","Mic1",345.51325,0.0285
"346","Mic1",346.51325,0.0285
"347","Mic1",347.51325,0.0285
"348","Mic1",348.51325,0.0285
"349","Mic1",349.51325,0.0285
"350","Mic1",350.51325,0.0285
"351","Mic1",351.51325,0.02825
"352","Mic1",352.51325,0.0285
"353","Mic1",353.51325,0.02825
"354","Mic1",354.51325,0.0285
"355","Mic1",355.51325,0.0285
"356","Mic1",356.51325,0.02825
"357","Mic1",357.51325,0.0285
"358","Mic1",358.51325,0.02825
"359","Mic1",359.51325,0.02825
"360","Mic1",360.513,0.02875
"361","Mic1",361.513,0.02875
"362","Mic1",362.51325,0.02825
"363","Mic1",363.51325,0.02825
"364","Mic1",364.51325,0.02825
"365","Mic1",365.513,0.0285
"366","Mic1",366.51325,0.02825
"367","Mic1",367.51325,0.02825
"368","Mic1",368.51325,0.02825
"369","Mic1",369.513,0.0285
"370","Mic1",370.513,0.0285
"371","Mic1",371.513,0.0285
"372","Mic1",372.513,0.0285
"373","Mic1",373.513,0.0285
"374","Mic1",374.513,0.0285
"375","Mic1",375.513,0.0285
"376","Mic1",376.513,0.0285
"377","Mic1",377.513,0.0285
"378","Mic1",378.513,0.0285
"379","Mic1",379.513,0.0285
"380","Mic1",380.513,0.02825
"381","Mic1",381.513,0.0285
"382","Mic1",382.513,0.02825
"383","Mic1",383.51275,0.02875
"384","Mic1",384.513,0.02825
"385","Mic1",385.513,0.02825
"386","Mic1",386.513,0.0285
"387","Mic1",387.513,0.02825
"388","Mic1",388.513,0.02825
"389","Mic1",389.513,0.02825
"390","Mic1",390.513,0.02825
"391","Mic1",391.513,0.02825
"392","Mic1",392.51275,0.0285
"393","Mic1",393.513,0.02825
"394","Mic1",394.51275,0.0285
"395","Mic1",395.51275,0.0285
"396","Mic1",396.51275,0.0285
"397","Mic1",397.51275,0.0285
"398","Mic1",398.51275,0.0285
"399","Mic1",399.51275,0.0285
"400","Mic1",400.51275,0.0285
"401","Mic1",401.51275,0.0285
"402","Mic1",402.51275,0.0285
"403","Mic1",403.51275,0.0285
"404","Mic1",404.51275,0.0285
"405","Mic1",405.51275,0.0285
"406","Mic1",406.51275,0.0285
"407","Mic1",407.51275,0.0285
"408","Mic1",408.51275,0.0285
"409","Mic1",409.51275,0.0285
"410","Mic1",410.51275,0.02825
"411","Mic1",411.5125,0.02875
"412","Mic1",412.51275,0.02825
"413","Mic1",413.51275,0.02825
"414","Mic1",414.51275,0.02825
"415","Mic1",415.5125,0.02875
"416","Mic1",416.51275,0.02825
"417","Mic1",417.51275,0.0285
"418","Mic1",418.51275,0.02825
"419","Mic1",419.51275,0.02825
"420","Mic1",420.5125,0.0285
"421","Mic1",421.51275,0.02825
"422","Mic1",422.51275,0.02825
"423","Mic1",423.51275,0.02825
"424","Mic1",424.51275,0.02825
"425","Mic1",425.5125,0.0285
"426","Mic1",426.5125,0.0285
"427","Mic1",427.5125,0.0285
"428","Mic1",428.5125,0.0285
"429","Mic1",429.5125,0.0285
"430","Mic1",430.5125,0.0285
"431","Mic1",431.5125,0.0285
"432","Mic1",432.5125,0.0285
"433","Mic1",433.5125,0.0285
"434","Mic1",434.5125,0.0285
"435","Mic1",435.5125,0.0285
"436","Mic1",436.5125,0.0285
"437","Mic1",437.5125,0.0285
"438","Mic1",438.5125,0.02825
"439","Mic1",439.5125,0.02825
"440","Mic1",440.5125,0.02825
"441","Mic1",441.5125,0.02825
"442","Mic1",442.5125,0.0285
"443","Mic1",443.51225,0.0285
"444","Mic1",444.5125,0.02825
"445","Mic1",445.5125,0.0285
"446","Mic1",446.51225,0.0285
"447","Mic1",447.5125,0.02825
"448","Mic1",448.5125,0.02825
"449","Mic1",449.5125,0.02825
"450","Mic1",450.5125,0.02825
"451","Mic1",451.5125,0.02825
"452","Mic1",452.51225,0.0285
"453","Mic1",453.51225,0.0285
"454","Mic1",454.51225,0.0285
"455","Mic1",455.51225,0.0285
"456","Mic1",456.51225,0.0285
"457","Mic1",457.51225,0.0285
"458","Mic1",458.51225,0.0285
"459","Mic1",459.51225,0.0285
"460","Mic1",460.51225,0.0285
"461","Mic1",461.51225,0.0285
"462","Mic1",462.51225,0.0285
"463","Mic1",463.51225,0.0285
"464","Mic1",464.51225,0.02825
"465","Mic1",465.512,0.02875
"466","Mic1",466.512,0.02875
"467","Mic1",467.51225,0.0285
"468","Mic1",468.51225,0.0285
"469","Mic1",469.512,0.0285
"470","Mic1",470.512,0.02875
"471","Mic1",471.51225,0.02825
"472","Mic1",472.512,0.0285
"473","Mic1",473.512,0.0285
"474","Mic1",474.512,0.0285
"475","Mic1",475.51225,0.02825
"476","Mic1",476.51225,0.02825
"477","Mic1",477.51225,0.02825
"478","Mic1",478.51225,0.02825
"479","Mic1",479.51225,0.02825
"480","Mic1",480.51225,0.02825
"481","Mic1",481.512,0.0285
"482","Mic1",482.512,0.0285
"483","Mic1",483.512,0.0285
"484","Mic1",484.512,0.0285
"485","Mic1",485.512,0.0285
"486","Mic1",486.512,0.0285
"487","Mic1",487.512,0.0285
"488","Mic1",488.512,0.0285
"489","Mic1",489.512,0.0285
"490","Mic1",490.512,0.02825
"491","Mic1",491.512,0.02825
"492","Mic1",492.512,0.0285
"493","Mic1",493.512,0.0285
"494","Mic1",494.512,0.02825
"495","Mic1",495.512,0.02825
"496","Mic1",496.512,0.02825
"497","Mic1",497.512,0.02825
"498","Mic1",498.51175,0.02875
"499","Mic1",499.512,0.02825
"500","Mic1",500.512,0.02825
"501","Mic1",501.512,0.02825
"502","Mic1",502.51175,0.0285
"503","Mic1",503.512,0.02825
"504","Mic1",504.51175,0.0285
"505","Mic1",505.51175,0.0285
"506","Mic1",506.512,0.02825
"507","Mic1",507.512,0.02825
"508","Mic1",508.51175,0.0285
"509","Mic1",509.51175,0.0285
"510","Mic1",510.51175,0.0285
"511","Mic1",511.51175,0.0285
"512","Mic1",512.51175,0.0285
"513","Mic1",513.51175,0.0285
"514","Mic1",514.51175,0.0285
"515","Mic1",515.51175,0.0285
"516","Mic1",516.51175,0.0285
"517","Mic1",517.51175,0.0285
"518","Mic1",518.51175,0.0285
"519","Mic1",519.51175,0.0285
"520","Mic1",520.51175,0.02825
"521","Mic1",521.51175,0.02825
"522","Mic1",522.51175,0.02825
"523","Mic1",523.51175,0.02825
"524","Mic1",524.51175,0.02825
"525","Mic1",525.51175,0.02825
"526","Mic1",526.5115,0.0285
"527","Mic1",527.51175,0.02825
"528","Mic1",528.51175,0.02825
"529","Mic1",529.51175,0.02825
"530","Mic1",530.51175,0.02825
"531","Mic1",531.51175,0.02825
"532","Mic1",532.51175,0.02825
"533","Mic1",533.51175,0.02825
"534","Mic1",534.51175,0.02825
"535","Mic1",535.51175,0.02825
"536","Mic1",536.5115,0.0285
"537","Mic1",537.5115,0.0285
"538","Mic1",538.5115,0.0285
"539","Mic1",539.5115,0.0285
"540","Mic1",540.5115,0.0285
"541","Mic1",541.5115,0.0285
"542","Mic1",542.5115,0.0285
"543","Mic1",543.5115,0.0285
"544","Mic1",544.5115,0.0285
"545","Mic1",545.5115,0.0285
"546","Mic1",546.5115,0.02825
"547","Mic1",547.5115,0.0285
"548","Mic1",548.5115,0.0285
"549","Mic1",549.51125,0.02875
"550","Mic1",550.5115,0.02825
"551","Mic1",551.5115,0.02825
"552","Mic1",552.5115,0.02825
"553","Mic1",553.5115,0.02825
"554","Mic1",554.5115,0.02825
"555","Mic1",555.51125,0.0285
"556","Mic1",556.5115,0.02825
"557","Mic1",557.51125,0.0285
"558","Mic1",558.5115,0.02825
"559","Mic1",559.5115,0.02825
"560","Mic1",560.5115,0.02825
"561","Mic1",561.5115,0.02825
"562","Mic1",562.51125,0.0285
"563","Mic1",563.5115,0.02825
"564","Mic1",564.51125,0.0285
"565","Mic1",565.51125,0.0285
"566","Mic1",566.51125,0.0285
"567","Mic1",567.51125,0.0285
"568","Mic1",568.51125,0.0285
"569","Mic1",569.51125,0.0285
"570","Mic1",570.51125,0.0285
"571","Mic1",571.51125,0.0285
"572","Mic1",572.51125,0.0285
"573","Mic1",573.51125,0.0285
"574","Mic1",574.51125,0.0285
"575","Mic1",575.51125,0.0285
"576","Mic1",576.51125,0.0285
"577","Mic1",577.51125,0.02825
"578","Mic1",578.51125,0.02825
"579","Mic1",579.51125,0.02825
"580","Mic1",580.511,0.02875
"581","Mic1",581.511,0.0285
"582","Mic1",582.51125,0.02825
"583","Mic1",583.51125,0.02825
"584","Mic1",584.51125,0.02825
"585","Mic1",585.51125,0.02825
"586","Mic1",586.511,0.0285
"587","Mic1",587.51125,0.02825
"588","Mic1",588.51125,0.02825
"589","Mic1",589.511,0.0285
"590","Mic1",590.51125,0.02825
"591","Mic1",591.511,0.0285
"592","Mic1",592.511,0.0285
"593","Mic1",593.511,0.0285
"594","Mic1",594.511,0.0285
"595","Mic1",595.511,0.0285
"596","Mic1",596.511,0.0285
"597","Mic1",597.511,0.0285
"598","Mic1",598.511,0.0285
"599","Mic1",599.511,0.0285
"600","Opto4",0.00025,0.00025
