,Type,Onset,Duration
89,Mic1,92.897,0.02475
90,Mic1,93.897,0.01975
91,Mic1,94.897,0.02475
92,Mic1,95.897,0.02475
93,Mic1,96.897,0.02475
94,Mic1,97.897,0.02475
95,Mic1,98.897,0.02475
96,Mic1,99.897,0.02475
97,Mic1,100.897,0.02475
98,Mic1,101.897,0.02475
99,Mic1,102.897,0.02475
100,Mic1,103.897,0.02475
101,Mic1,104.897,0.025
102,Mic1,105.897,0.025
103,Mic1,106.897,0.025
104,Mic1,107.897,0.025
105,Mic1,108.897,0.025
106,Mic1,109.897,0.025
107,Mic1,110.897,0.025
108,Mic1,111.902,0.02
109,Mic1,112.897,0.025
110,Mic1,113.897,0.025
111,Mic1,114.897,0.025
112,Mic1,115.897,0.025
113,Mic1,116.897,0.025
114,Mic1,117.897,0.025
115,Mic1,118.902,0.02
116,Mic1,119.897,0.025
117,Mic1,120.897,0.025
118,Mic1,121.89725,0.02475
119,Mic1,122.89725,0.01975
120,Mic1,123.89725,0.02475
121,Mic1,124.89725,0.02475
122,Mic1,125.89725,0.02475
123,Mic1,126.89725,0.02475
124,Mic1,127.89725,0.02475
125,Mic1,128.89725,0.02475
126,Mic1,129.89725,0.02475
127,Mic1,130.89725,0.02475
128,Mic1,131.89725,0.02475
129,Mic1,132.89725,0.02475
130,Mic1,133.89725,0.02475
131,Mic1,134.89725,0.02475
132,Mic1,135.89725,0.01975
133,Mic1,136.89725,0.02475
134,Mic1,137.89725,0.02475
135,Mic1,138.89725,0.02475
136,Mic1,139.90225,0.01975
137,Mic1,140.89725,0.025
138,Mic1,141.89725,0.025
139,Mic1,142.89725,0.025
140,Mic1,143.89725,0.025
141,Mic1,144.89725,0.025
142,Mic1,145.89725,0.025
143,Mic1,146.89725,0.025
144,Mic1,147.89725,0.025
145,Mic1,148.89725,0.025
146,Mic1,149.89725,0.025
147,Mic1,150.89725,0.025
148,Mic1,151.89725,0.025
149,Mic1,152.89725,0.025
150,Mic1,153.89725,0.025
151,Mic1,154.89725,0.025
152,Mic1,155.89725,0.025
153,Mic1,156.89725,0.025
154,Mic1,157.8975,0.02475
155,Mic1,158.8975,0.02475
156,Mic1,159.8975,0.02475
157,Mic1,160.8975,0.02475
158,Mic1,161.8975,0.01975
159,Mic1,162.8975,0.02475
160,Mic1,163.8975,0.02475
161,Mic1,164.8975,0.02475
162,Mic1,165.8975,0.02475
163,Mic1,166.8975,0.02475
164,Mic1,167.8975,0.02475
165,Mic1,168.8975,0.02475
166,Mic1,169.8975,0.01975
167,Mic1,170.8975,0.02475
168,Mic1,171.8975,0.02475
169,Mic1,172.8975,0.02475
170,Mic1,173.8975,0.02475
171,Mic1,174.8975,0.02
172,Mic1,175.8975,0.02475
173,Mic1,176.8975,0.02
174,Mic1,177.8975,0.025
175,Mic1,178.8975,0.025
176,Mic1,179.8975,0.025
177,Mic1,180.8975,0.025
178,Mic1,181.9025,0.02
179,Mic1,182.8975,0.025
180,Mic1,183.8975,0.025
181,Mic1,184.8975,0.025
182,Mic1,185.8975,0.025
183,Mic1,186.8975,0.025
184,Mic1,187.8975,0.025
185,Mic1,188.8975,0.025
186,Mic1,189.8975,0.025
187,Mic1,190.8975,0.025
188,Mic1,191.8975,0.025
189,Mic1,192.9025,0.02
190,Mic1,193.8975,0.025
191,Mic1,194.89775,0.02475
192,Mic1,195.89775,0.02475
193,Mic1,196.89775,0.02475
194,Mic1,197.89775,0.02475
195,Mic1,198.89775,0.02475
196,Mic1,199.89775,0.02475
197,Mic1,200.89775,0.02475
198,Mic1,201.89775,0.02475
199,Mic1,202.89775,0.02475
200,Mic1,203.89775,0.02475
201,Mic1,204.89775,0.02475
202,Mic1,205.89775,0.02475
203,Mic1,206.89775,0.02475
204,Mic1,207.89775,0.02475
205,Mic1,208.89775,0.02475
206,Mic1,209.89775,0.02475
207,Mic1,210.89775,0.02475
208,Mic1,211.89775,0.02475
209,Mic1,212.89775,0.02475
210,Mic1,213.89775,0.025
211,Mic1,214.89775,0.025
212,Mic1,215.89775,0.025
213,Mic1,216.89775,0.025
214,Mic1,217.89775,0.025
215,Mic1,218.89775,0.025
216,Mic1,219.89775,0.025
217,Mic1,220.89775,0.025
218,Mic1,221.89775,0.025
219,Mic1,222.89775,0.025
220,Mic1,223.89775,0.025
221,Mic1,224.898,0.02475
222,Mic1,225.89775,0.025
223,Mic1,226.898,0.02475
224,Mic1,227.89775,0.025
225,Mic1,228.898,0.02475
226,Mic1,229.89775,0.025
227,Mic1,230.898,0.02475
228,Mic1,231.898,0.02475
229,Mic1,232.898,0.02475
230,Mic1,233.898,0.02475
231,Mic1,234.898,0.02475
232,Mic1,235.898,0.01975
233,Mic1,236.898,0.02475
234,Mic1,237.898,0.02475
235,Mic1,238.898,0.02475
236,Mic1,239.898,0.02475
237,Mic1,240.898,0.02475
238,Mic1,241.898,0.02475
239,Mic1,242.898,0.02475
240,Mic1,243.898,0.01975
241,Mic1,244.898,0.02475
242,Mic1,245.898,0.02475
243,Mic1,246.898,0.02475
244,Mic1,247.898,0.02475
245,Mic1,248.898,0.02475
246,Mic1,249.898,0.025
247,Mic1,250.898,0.025
248,Mic1,251.898,0.025
249,Mic1,252.898,0.025
250,Mic1,253.898,0.025
251,Mic1,254.898,0.025
252,Mic1,255.898,0.025
253,Mic1,256.898,0.025
254,Mic1,257.903,0.02
255,Mic1,258.898,0.025
256,Mic1,259.898,0.025
257,Mic1,260.89825,0.02475
258,Mic1,261.898,0.025
259,Mic1,262.898,0.025
260,Mic1,263.898,0.025
261,Mic1,264.898,0.025
262,Mic1,265.898,0.025
263,Mic1,266.89825,0.02475
264,Mic1,267.89825,0.02475
265,Mic1,268.89825,0.02475
266,Mic1,269.89825,0.02475
267,Mic1,270.89825,0.01975
268,Mic1,271.89825,0.02475
269,Mic1,272.89825,0.01975
270,Mic1,273.89825,0.02475
271,Mic1,274.89825,0.01975
272,Mic1,275.89825,0.02475
273,Mic1,276.89825,0.02025
274,Mic1,277.90325,0.01975
275,Mic1,278.89825,0.02475
276,Mic1,279.89825,0.02475
277,Mic1,280.89825,0.02475
278,Mic1,281.89825,0.02475
279,Mic1,282.89825,0.02475
280,Mic1,283.89825,0.02475
281,Mic1,284.89825,0.025
282,Mic1,285.90325,0.02
283,Mic1,286.89825,0.025
284,Mic1,287.89825,0.025
285,Mic1,288.89825,0.025
286,Mic1,289.89825,0.025
287,Mic1,290.89825,0.025
288,Mic1,291.89825,0.025
289,Mic1,292.89825,0.025
290,Mic1,293.89825,0.02575
291,Mic1,294.89825,0.025
292,Mic1,295.89825,0.025
293,Mic1,296.89825,0.025
294,Mic1,297.89825,0.025
295,Mic1,298.89825,0.025
296,Mic1,299.89825,0.025
297,Mic1,300.89825,0.025
298,Mic1,301.89825,0.025
299,Mic1,302.89825,0.025
300,Mic1,303.8985,0.02475
301,Mic1,304.8985,0.02475
302,Mic1,305.8985,0.02475
303,Mic1,306.8985,0.02475
304,Mic1,307.8985,0.02475
305,Mic1,308.8985,0.01975
306,Mic1,309.8985,0.02475
307,Mic1,310.8985,0.01975
308,Mic1,311.8985,0.01975
309,Mic1,312.8985,0.02475
310,Mic1,313.8985,0.02475
311,Mic1,314.8985,0.02475
312,Mic1,315.8985,0.02475
313,Mic1,316.8985,0.02
314,Mic1,317.8985,0.02475
315,Mic1,318.8985,0.02475
316,Mic1,319.8985,0.02475
317,Mic1,320.8985,0.02475
318,Mic1,321.8985,0.02475
319,Mic1,322.8985,0.025
320,Mic1,323.8985,0.025
321,Mic1,324.8985,0.025
322,Mic1,325.8985,0.025
323,Mic1,326.8985,0.025
324,Mic1,327.8985,0.025
325,Mic1,328.8985,0.025
326,Mic1,329.8985,0.025
327,Mic1,330.8985,0.025
328,Mic1,331.8985,0.025
329,Mic1,332.8985,0.025
330,Mic1,333.8985,0.02
331,Mic1,334.8985,0.02
332,Mic1,335.8985,0.025
333,Mic1,336.8985,0.02
334,Mic1,337.8985,0.025
335,Mic1,338.8985,0.02
336,Mic1,339.89875,0.01975
337,Mic1,340.90375,0.01975
338,Mic1,341.89875,0.01975
339,Mic1,342.89875,0.01975
340,Mic1,343.89875,0.02475
341,Mic1,344.89875,0.01975
342,Mic1,345.89875,0.01975
343,Mic1,346.89875,0.02
344,Mic1,347.89875,0.02475
345,Mic1,348.89875,0.02
346,Mic1,349.89875,0.02
347,Mic1,350.89875,0.01975
348,Mic1,351.89875,0.02475
349,Mic1,352.89875,0.02475
350,Mic1,353.89875,0.025
351,Mic1,354.89875,0.02475
352,Mic1,355.89875,0.02475
353,Mic1,356.90375,0.01975
354,Mic1,357.89875,0.02475
355,Mic1,358.89875,0.025
356,Mic1,359.89875,0.025
357,Mic1,360.90375,0.02
358,Mic1,361.89875,0.025
359,Mic1,362.89875,0.025
360,Mic1,363.89875,0.025
361,Mic1,364.89875,0.025
362,Mic1,365.90375,0.02
363,Mic1,366.89875,0.025
364,Mic1,367.89875,0.025
365,Mic1,368.89875,0.02575
366,Mic1,369.899,0.02475
367,Mic1,370.89875,0.02
368,Mic1,371.899,0.02475
369,Mic1,372.90375,0.02
370,Mic1,373.899,0.02475
371,Mic1,374.89875,0.02
372,Mic1,375.899,0.02475
373,Mic1,376.899,0.01975
374,Mic1,377.899,0.01975
375,Mic1,378.899,0.02475
376,Mic1,379.904,0.01975
377,Mic1,380.899,0.01975
378,Mic1,381.899,0.01975
379,Mic1,383.899,0.01975
380,Mic1,386.904,0.01975
381,Mic1,387.904,0.01975
382,Mic1,388.904,0.01975
383,Mic1,389.904,0.01975
384,Mic1,391.904,0.01975
385,Mic1,392.904,0.01975
386,Mic1,393.904,0.01975
387,Mic1,394.899,0.025
388,Mic1,395.899,0.02
389,Mic1,396.904,0.02
390,Mic1,397.899,0.025
391,Mic1,398.899,0.025
392,Mic1,399.904,0.02
393,Mic1,400.904,0.02
394,Mic1,401.904,0.02
395,Mic1,402.899,0.025
396,Mic1,403.899,0.025
397,Mic1,404.899,0.025
398,Mic1,405.899,0.025
399,Mic1,406.899,0.025
400,Mic1,407.899,0.025
401,Mic1,408.899,0.025
402,Mic1,409.899,0.025
403,Mic1,410.899,0.025
404,Mic1,411.899,0.025
405,Mic1,412.904,0.02
406,Mic1,413.89925,0.02475
407,Mic1,414.89925,0.02475
408,Mic1,415.89925,0.02475
409,Mic1,416.89925,0.02475
410,Mic1,417.89925,0.02475
411,Mic1,418.90425,0.01975
412,Mic1,419.89925,0.02475
413,Mic1,420.89925,0.02475
414,Mic1,421.89925,0.02475
415,Mic1,422.89925,0.02475
416,Mic1,423.89925,0.02475
417,Mic1,424.89925,0.02475
418,Mic1,425.89925,0.02475
419,Mic1,426.89925,0.01975
420,Mic1,427.89925,0.01975
421,Mic1,428.89925,0.02475
422,Mic1,429.89925,0.01975
423,Mic1,430.90425,0.01975
424,Mic1,431.90425,0.01975
425,Mic1,432.89925,0.02
426,Mic1,433.89925,0.02
427,Mic1,434.89925,0.025
428,Mic1,435.89925,0.02
429,Mic1,436.90425,0.02
430,Mic1,437.89925,0.02
431,Mic1,438.89925,0.02
432,Mic1,439.90425,0.02
433,Mic1,440.89925,0.025
434,Mic1,442.89925,0.025
435,Mic1,443.8995,0.02475
436,Mic1,444.8995,0.02475
437,Mic1,445.89925,0.025
438,Mic1,446.89925,0.02
439,Mic1,447.8995,0.02475
440,Mic1,448.89925,0.02
441,Mic1,449.8995,0.02475
442,Mic1,450.8995,0.02475
443,Mic1,451.8995,0.02475
444,Mic1,452.8995,0.02475
445,Mic1,453.8995,0.02475
446,Mic1,454.8995,0.02475
447,Mic1,455.9045,0.01975
448,Mic1,456.8995,0.02475
449,Mic1,457.8995,0.02475
450,Mic1,458.9045,0.01975
451,Mic1,459.8995,0.02475
452,Mic1,460.8995,0.02475
453,Mic1,461.9045,0.01975
454,Mic1,462.8995,0.02475
455,Mic1,463.9045,0.01975
456,Mic1,464.8995,0.01975
457,Mic1,465.9045,0.01975
458,Mic1,466.8995,0.02475
459,Mic1,467.9045,0.01975
460,Mic1,468.8995,0.025
461,Mic1,469.8995,0.025
462,Mic1,470.8995,0.025
463,Mic1,471.8995,0.02
464,Mic1,472.8995,0.02
465,Mic1,473.9045,0.02
466,Mic1,474.9045,0.02
467,Mic1,475.8995,0.02
468,Mic1,476.8995,0.02
469,Mic1,477.8995,0.025
470,Mic1,478.8995,0.025
471,Mic1,479.9045,0.02
472,Mic1,480.9045,0.02
473,Mic1,481.8995,0.025
474,Mic1,482.89975,0.02475
475,Mic1,483.8995,0.02
476,Mic1,484.8995,0.025
477,Mic1,485.89975,0.02475
478,Mic1,486.89975,0.02475
479,Mic1,487.89975,0.02475
480,Mic1,488.90475,0.01975
481,Mic1,489.90475,0.01975
482,Mic1,490.89975,0.02475
483,Mic1,491.89975,0.01975
484,Mic1,492.90475,0.01975
485,Mic1,493.89975,0.02475
486,Mic1,494.89975,0.02475
487,Mic1,495.89975,0.02475
488,Mic1,496.89975,0.01975
489,Mic1,497.89975,0.02475
490,Mic1,498.89975,0.01975
491,Mic1,499.89975,0.01975
492,Mic1,500.90475,0.01975
493,Mic1,501.89975,0.02475
494,Mic1,503.89975,0.02
495,Mic1,504.89975,0.02
496,Mic1,505.89975,0.02
497,Mic1,507.90475,0.02
498,Mic1,508.89975,0.02
499,Mic1,509.89975,0.025
500,Mic1,510.89975,0.025
501,Mic1,511.90475,0.02
502,Mic1,512.89975,0.025
503,Mic1,513.89975,0.025
504,Mic1,514.89975,0.025
505,Mic1,515.89975,0.025
506,Mic1,516.89975,0.025
507,Mic1,517.89975,0.025
508,Mic1,518.89975,0.025
509,Mic1,519.89975,0.025
510,Mic1,520.89975,0.025
511,Mic1,521.89975,0.02
512,Mic1,522.90475,0.02
513,Mic1,523.905,0.01975
514,Mic1,524.9,0.02475
515,Mic1,525.905,0.01975
516,Mic1,526.9,0.01975
517,Mic1,528.9,0.01975
518,Mic1,529.905,0.01975
519,Mic1,530.905,0.01975
520,Mic1,531.9,0.02
521,Mic1,532.905,0.01975
522,Mic1,533.9,0.02
523,Mic1,534.9,0.02475
524,Mic1,535.9,0.02475
525,Mic1,536.9,0.02475
526,Mic1,537.9,0.02475
527,Mic1,538.9,0.02475
528,Mic1,539.9,0.02475
529,Mic1,540.9,0.025
530,Mic1,541.9,0.025
531,Mic1,542.9,0.025
532,Mic1,543.905,0.02
533,Mic1,544.905,0.02
534,Mic1,545.905,0.02
535,Mic1,546.9,0.025
536,Mic1,547.9,0.02
537,Mic1,548.905,0.02
538,Mic1,549.9,0.02
539,Mic1,550.9,0.02
540,Mic1,551.905,0.02
541,Mic1,552.905,0.02
542,Mic1,553.9,0.02
543,Mic1,554.9,0.025
544,Mic1,555.9,0.02
545,Mic1,556.9,0.02
546,Mic1,557.90025,0.02475
547,Mic1,558.90025,0.01975
548,Mic1,559.90025,0.02475
549,Mic1,560.90025,0.02475
550,Mic1,561.90025,0.01975
551,Mic1,562.90025,0.01975
552,Mic1,563.90025,0.02475
553,Mic1,564.90025,0.02475
554,Mic1,565.90525,0.01975
555,Mic1,566.90025,0.02475
556,Mic1,567.90525,0.01975
557,Mic1,569.90525,0.01975
558,Mic1,571.90025,0.02475
559,Mic1,572.90525,0.01975
560,Mic1,573.90025,0.02475
561,Mic1,574.90525,0.01975
562,Mic1,575.90025,0.02475
563,Mic1,576.90025,0.02475
564,Mic1,577.90025,0.025
565,Mic1,578.90025,0.025
566,Mic1,579.90025,0.025
567,Mic1,580.90025,0.025
568,Mic1,581.90025,0.025
569,Mic1,582.90025,0.025
570,Mic1,583.90025,0.025
571,Mic1,584.90525,0.02
572,Mic1,585.90025,0.025
573,Mic1,586.90025,0.025
574,Mic1,587.90525,0.02
575,Mic1,588.90025,0.025
576,Mic1,589.90025,0.025
577,Mic1,590.90025,0.025
578,Mic1,591.90025,0.02
579,Mic1,592.90025,0.025
580,Mic1,593.90025,0.02
581,Mic1,594.90025,0.025
582,Mic1,595.90525,0.02
583,Mic1,596.9055,0.01975
584,Mic1,597.9005,0.01975
585,Mic1,598.9005,0.01975
586,Mic1,599.9005,0.01975
587,Mic1,600.9005,0.02475
588,Mic1,601.9005,0.02475
589,Mic1,602.9055,0.01975
