Type,Onset,Duration
Mic1,1516.25,28.5
Mic1,2516.25,28.5
Mic1,3516.25,28.5
Mic1,4516.25,28.5
Mic1,5516.25,28.25
Mic1,6516.25,28.5
Mic1,7516.25,28.25
Mic1,8516.25,28.25
Mic1,9516.25,28.25
Mic1,10516.0,28.75
Mic1,11516.25,28.25
Mic1,12516.0,28.5
Mic1,13516.0,28.75
Mic1,14516.25,28.25
Mic1,15516.25,28.25
Mic1,16516.0,28.5
Mic1,17516.0,28.5
Mic1,18516.25,28.25
Mic1,19516.25,28.25
Mic1,20516.0,28.5
Mic1,21516.25,28.25
Mic1,22516.25,28.25
Mic1,23516.0,28.5
Mic1,24516.25,28.25
Mic1,25516.0,28.5
Mic1,26516.0,28.5
Mic1,27516.0,28.5
Mic1,28516.0,28.5
Mic1,29516.0,28.5
Mic1,30516.0,28.5
Mic1,31516.0,28.5
Mic1,32516.0,28.5
Mic1,33516.0,28.5
Mic1,34516.0,28.5
Mic1,35516.0,28.5
Mic1,36516.0,28.5
Mic1,37516.0,28.25
Mic1,38516.0,28.25
Mic1,39516.0,28.5
Mic1,40516.0,28.25
Mic1,41515.75,28.75
Mic1,42515.75,28.5
Mic1,43516.0,28.25
Mic1,44515.75,28.75
Mic1,45515.75,28.5
Mic1,46515.75,28.5
Mic1,47516.0,28.25
Mic1,48516.0,28.25
Mic1,49516.0,28.25
Mic1,50516.0,28.25
Mic1,51516.0,28.25
Mic1,52516.0,28.25
Mic1,53515.75,28.5
Mic1,54515.75,28.5
Mic1,55515.75,28.5
Mic1,56515.75,28.5
Mic1,57515.75,28.5
Mic1,58515.75,28.5
Mic1,59515.75,28.5
Mic1,60515.75,28.5
Mic1,61515.75,28.5
Mic1,62515.75,28.5
Mic1,63515.75,28.25
Mic1,64515.75,28.5
Mic1,65515.75,28.5
Mic1,66515.75,28.25
Mic1,67515.75,28.5
Mic1,68515.75,28.25
Mic1,69515.75,28.25
Mic1,70515.75,28.25
Mic1,71515.5,28.75
Mic1,72515.75,28.25
Mic1,73515.5,28.5
Mic1,74515.75,28.25
Mic1,75515.75,28.25
Mic1,76515.5,28.5
Mic1,77515.75,28.25
Mic1,78515.75,28.25
Mic1,79515.75,28.25
Mic1,80515.75,28.25
Mic1,81515.75,28.25
Mic1,82515.5,28.5
Mic1,83515.5,28.5
Mic1,84515.5,28.5
Mic1,85515.5,28.5
Mic1,86515.5,28.5
Mic1,87515.5,28.5
Mic1,88515.5,28.5
Mic1,89515.5,28.5
Mic1,90515.5,28.5
Mic1,91515.5,28.5
Mic1,92515.5,28.5
Mic1,93515.5,28.25
Mic1,94515.5,28.5
Mic1,95515.5,28.25
Mic1,96515.5,28.25
Mic1,97515.5,28.25
Mic1,98515.5,28.25
Mic1,99515.5,28.25
Mic1,100515.5,28.25
Mic1,101515.5,28.25
Mic1,102515.25,28.5
Mic1,103515.5,28.25
Mic1,104515.5,28.25
Mic1,105515.5,28.25
Mic1,106515.5,28.25
Mic1,107515.25,28.5
Mic1,108515.25,28.5
Mic1,109515.25,28.5
Mic1,110515.25,28.5
Mic1,111515.25,28.5
Mic1,112515.25,28.5
Mic1,113515.25,28.5
Mic1,114515.25,28.5
Mic1,115515.25,28.5
Mic1,116515.25,28.5
Mic1,117515.25,28.5
Mic1,118515.25,28.5
Mic1,119515.25,28.5
Mic1,120515.25,28.5
Mic1,121515.25,28.5
Mic1,122515.25,28.25
Mic1,123515.25,28.5
Mic1,124515.25,28.25
Mic1,125515.25,28.25
Mic1,126515.25,28.25
Mic1,127515.25,28.25
Mic1,128515.25,28.25
Mic1,129515.25,28.25
Mic1,130515.0,28.75
Mic1,131515.25,28.25
Mic1,132515.25,28.5
Mic1,133515.25,28.25
Mic1,134515.25,28.25
Mic1,135515.25,28.25
Mic1,136515.25,28.25
Mic1,137515.25,28.25
Mic1,138515.25,28.25
Mic1,139515.0,28.5
Mic1,140515.0,28.5
Mic1,141515.0,28.5
Mic1,142515.0,28.5
Mic1,143515.0,28.5
Mic1,144515.0,28.5
Mic1,145515.0,28.5
Mic1,146515.0,28.5
Mic1,147515.0,28.5
Mic1,148515.0,28.5
Mic1,149515.0,28.5
Mic1,150515.0,28.25
Mic1,151515.0,28.5
Mic1,152515.0,28.5
Mic1,153515.0,28.25
Mic1,154515.0,28.5
Mic1,155515.0,28.5
Mic1,156515.0,28.25
Mic1,157515.0,28.25
Mic1,158515.0,28.25
Mic1,159515.0,28.25
Mic1,160515.0,28.25
Mic1,161515.0,28.25
Mic1,162514.75,28.75
Mic1,163514.75,28.5
Mic1,164515.0,28.25
Mic1,165514.75,28.5
Mic1,166515.0,28.25
Mic1,167515.0,28.25
Mic1,168514.75,28.5
Mic1,169514.75,28.5
Mic1,170514.75,28.5
Mic1,171514.75,28.5
Mic1,172514.75,28.5
Mic1,173514.75,28.5
Mic1,174514.75,28.5
Mic1,175514.75,28.5
Mic1,176514.75,28.5
Mic1,177514.75,28.5
Mic1,178514.75,28.5
Mic1,179514.75,28.5
Mic1,180514.75,28.5
Mic1,181514.75,28.5
Mic1,182514.75,28.5
Mic1,183514.75,28.5
Mic1,184514.75,28.5
Mic1,185514.5,28.75
Mic1,186514.75,28.5
Mic1,187514.75,28.25
Mic1,188514.75,28.25
Mic1,189514.5,28.75
Mic1,190514.5,28.75
Mic1,191514.75,28.25
Mic1,192514.5,28.5
Mic1,193514.75,28.25
Mic1,194514.5,28.5
Mic1,195514.75,28.25
Mic1,196514.5,28.5
Mic1,197514.5,28.5
Mic1,198514.75,28.25
Mic1,199514.5,28.5
Mic1,200514.5,28.5
Mic1,201514.5,28.5
Mic1,202514.5,28.5
Mic1,203514.5,28.5
Mic1,204514.5,28.5
Mic1,205514.5,28.5
Mic1,206514.5,28.5
Mic1,207514.5,28.25
Mic1,208514.5,28.5
Mic1,209514.5,28.25
Mic1,210514.5,28.5
Mic1,211514.5,28.5
Mic1,212514.25,28.75
Mic1,213514.25,28.75
Mic1,214514.5,28.25
Mic1,215514.25,28.5
Mic1,216514.25,28.75
Mic1,217514.5,28.25
Mic1,218514.5,28.25
Mic1,219514.25,28.75
Mic1,220514.25,28.5
Mic1,221514.25,28.5
Mic1,222514.5,28.25
Mic1,223514.5,28.25
Mic1,224514.25,28.5
Mic1,225514.5,28.25
Mic1,226514.25,28.5
Mic1,227514.25,28.5
Mic1,228514.25,28.5
Mic1,229514.25,28.5
Mic1,230514.25,28.5
Mic1,231514.25,28.5
Mic1,232514.25,28.5
Mic1,233514.25,28.5
Mic1,234514.25,28.5
Mic1,235514.25,28.5
Mic1,236514.25,28.5
Mic1,237514.25,28.5
Mic1,238514.25,28.25
Mic1,239514.25,28.5
Mic1,240514.25,28.25
Mic1,241514.25,28.25
Mic1,242514.25,28.5
Mic1,243514.25,28.25
Mic1,244514.25,28.5
Mic1,245514.25,28.5
Mic1,246514.25,28.25
Mic1,247514.25,28.25
Mic1,248514.25,28.25
Mic1,249514.0,28.5
Mic1,250514.25,28.25
Mic1,251514.0,28.5
Mic1,252514.25,28.25
Mic1,253514.0,28.5
Mic1,254514.0,28.5
Mic1,255514.0,28.5
Mic1,256514.0,28.5
Mic1,257514.0,28.5
Mic1,258514.0,28.5
Mic1,259514.0,28.5
Mic1,260514.0,28.5
Mic1,261514.0,28.5
Mic1,262514.0,28.5
Mic1,263514.0,28.5
Mic1,264514.0,28.5
Mic1,265514.0,28.5
Mic1,266514.0,28.25
Mic1,267514.0,28.25
Mic1,268514.0,28.5
Mic1,269513.75,28.75
Mic1,270514.0,28.25
Mic1,271513.75,28.5
Mic1,272513.75,28.75
Mic1,273514.0,28.25
Mic1,274514.0,28.25
Mic1,275513.75,28.5
Mic1,276513.75,28.75
Mic1,277513.75,28.5
Mic1,278513.75,28.5
Mic1,279513.75,28.5
Mic1,280513.75,28.5
Mic1,281514.0,28.25
Mic1,282514.0,28.25
Mic1,283513.75,28.5
Mic1,284513.75,28.5
Mic1,285513.75,28.5
Mic1,286513.75,28.5
Mic1,287513.75,28.5
Mic1,288513.75,28.5
Mic1,289513.75,28.5
Mic1,290513.75,28.5
Mic1,291513.75,28.5
Mic1,292513.75,28.5
Mic1,293513.75,28.5
Mic1,294513.75,28.25
Mic1,295513.75,28.25
Mic1,296513.75,28.25
Mic1,297513.75,28.25
Mic1,298513.75,28.5
Mic1,299513.75,28.25
Mic1,300513.75,28.25
Mic1,301513.5,28.5
Mic1,302513.75,28.25
Mic1,303513.75,28.25
Mic1,304513.75,28.25
Mic1,305513.75,28.25
Mic1,306513.5,28.5
Mic1,307513.5,28.5
Mic1,308513.75,28.25
Mic1,309513.5,28.5
Mic1,310513.75,28.25
Mic1,311513.5,28.5
Mic1,312513.5,28.5
Mic1,313513.5,28.5
Mic1,314513.5,28.5
Mic1,315513.5,28.5
Mic1,316513.5,28.5
Mic1,317513.5,28.5
Mic1,318513.5,28.5
Mic1,319513.5,28.5
Mic1,320513.5,28.5
Mic1,321513.5,28.5
Mic1,322513.5,28.5
Mic1,323513.5,28.5
Mic1,324513.5,28.5
Mic1,325513.5,28.5
Mic1,326513.5,28.5
Mic1,327513.5,28.25
Mic1,328513.5,28.25
Mic1,329513.25,28.75
Mic1,330513.25,28.75
Mic1,331513.25,28.75
Mic1,332513.5,28.25
Mic1,333513.5,28.25
Mic1,334513.5,28.5
Mic1,335513.5,28.25
Mic1,336513.5,28.25
Mic1,337513.25,28.5
Mic1,338513.5,28.25
Mic1,339513.25,28.5
Mic1,340513.25,28.5
Mic1,341513.25,28.5
Mic1,342513.25,28.5
Mic1,343513.25,28.5
Mic1,344513.25,28.5
Mic1,345513.25,28.5
Mic1,346513.25,28.5
Mic1,347513.25,28.5
Mic1,348513.25,28.5
Mic1,349513.25,28.5
Mic1,350513.25,28.5
Mic1,351513.25,28.25
Mic1,352513.25,28.5
Mic1,353513.25,28.25
Mic1,354513.25,28.5
Mic1,355513.25,28.5
Mic1,356513.25,28.25
Mic1,357513.25,28.5
Mic1,358513.25,28.25
Mic1,359513.25,28.25
Mic1,360513.0,28.75
Mic1,361513.0,28.75
Mic1,362513.25,28.25
Mic1,363513.25,28.25
Mic1,364513.25,28.25
Mic1,365513.0,28.5
Mic1,366513.25,28.25
Mic1,367513.25,28.25
Mic1,368513.25,28.25
Mic1,369513.0,28.5
Mic1,370513.0,28.5
Mic1,371513.0,28.5
Mic1,372513.0,28.5
Mic1,373513.0,28.5
Mic1,374513.0,28.5
Mic1,375513.0,28.5
Mic1,376513.0,28.5
Mic1,377513.0,28.5
Mic1,378513.0,28.5
Mic1,379513.0,28.5
Mic1,380513.0,28.25
Mic1,381513.0,28.5
Mic1,382513.0,28.25
Mic1,383512.75,28.75
Mic1,384513.0,28.25
Mic1,385513.0,28.25
Mic1,386513.0,28.5
Mic1,387513.0,28.25
Mic1,388513.0,28.25
Mic1,389513.0,28.25
Mic1,390513.0,28.25
Mic1,391513.0,28.25
Mic1,392512.75,28.5
Mic1,393513.0,28.25
