Type,Onset,Duration
Mic1,292898.25,25.0
Mic1,293898.25,25.75
Mic1,294898.25,25.0
Mic1,295898.25,25.0
Mic1,296898.25,25.0
Mic1,297898.25,25.0
Mic1,298898.25,25.0
Mic1,299898.25,25.0
Mic1,300898.25,25.0
Mic1,301898.25,25.0
Mic1,302898.25,25.0
Mic1,303898.5,24.75
Mic1,304898.5,24.75
Mic1,305898.5,24.75
Mic1,306898.5,24.75
Mic1,307898.5,24.75
Mic1,308898.5,19.75
Mic1,309898.5,24.75
Mic1,310898.5,19.75
Mic1,311898.5,19.75
Mic1,312898.5,24.75
Mic1,313898.5,24.75
Mic1,314898.5,24.75
Mic1,315898.5,24.75
Mic1,316898.5,20.0
Mic1,317898.5,24.75
Mic1,318898.5,24.75
Mic1,319898.5,24.75
Mic1,320898.5,24.75
Mic1,321898.5,24.75
Mic1,322898.5,25.0
Mic1,323898.5,25.0
Mic1,324898.5,25.0
Mic1,325898.5,25.0
Mic1,326898.5,25.0
Mic1,327898.5,25.0
Mic1,328898.5,25.0
Mic1,329898.5,25.0
Mic1,330898.5,25.0
Mic1,331898.5,25.0
Mic1,332898.5,25.0
Mic1,333898.5,20.0
Mic1,334898.5,20.0
Mic1,335898.5,25.0
Mic1,336898.5,20.0
Mic1,337898.5,25.0
Mic1,338898.5,20.0
Mic1,339898.75,19.75
Mic1,340903.75,19.75
Mic1,341898.75,19.75
Mic1,342898.75,19.75
Mic1,343898.75,24.75
Mic1,344898.75,19.75
Mic1,345898.75,19.75
Mic1,346898.75,20.0
Mic1,347898.75,24.75
Mic1,348898.75,20.0
Mic1,349898.75,20.0
Mic1,350898.75,19.75
Mic1,351898.75,24.75
Mic1,352898.75,24.75
Mic1,353898.75,25.0
Mic1,354898.75,24.75
Mic1,355898.75,24.75
Mic1,356903.75,19.75
Mic1,357898.75,24.75
Mic1,358898.75,25.0
Mic1,359898.75,25.0
Mic1,360903.75,20.0
Mic1,361898.75,25.0
Mic1,362898.75,25.0
Mic1,363898.75,25.0
Mic1,364898.75,25.0
Mic1,365903.75,20.0
Mic1,366898.75,25.0
Mic1,367898.75,25.0
Mic1,368898.75,25.75
Mic1,369899.0,24.75
Mic1,370898.75,20.0
Mic1,371899.0,24.75
Mic1,372903.75,20.0
Mic1,373899.0,24.75
Mic1,374898.75,20.0
Mic1,375899.0,24.75
Mic1,376899.0,19.75
Mic1,377899.0,19.75
Mic1,378899.0,24.75
Mic1,379904.0,19.75
Mic1,380899.0,19.75
Mic1,381899.0,19.75
Mic1,383899.0,19.75
Mic1,386904.0,19.75
Mic1,387904.0,19.75
Mic1,388904.0,19.75
Mic1,389904.0,19.75
Mic1,391904.0,19.75
Mic1,392904.0,19.75
Mic1,393904.0,19.75
Mic1,394899.0,25.0
Mic1,395899.0,20.0
Mic1,396904.0,20.0
Mic1,397899.0,25.0
Mic1,398899.0,25.0
Mic1,399904.0,20.0
Mic1,400904.0,20.0
Mic1,401904.0,20.0
Mic1,402899.0,25.0
Mic1,403899.0,25.0
Mic1,404899.0,25.0
Mic1,405899.0,25.0
Mic1,406899.0,25.0
Mic1,407899.0,25.0
Mic1,408899.0,25.0
Mic1,409899.0,25.0
Mic1,410899.0,25.0
Mic1,411899.0,25.0
Mic1,412904.0,20.0
Mic1,413899.25,24.75
Mic1,414899.25,24.75
Mic1,415899.25,24.75
Mic1,416899.25,24.75
Mic1,417899.25,24.75
Mic1,418904.25,19.75
Mic1,419899.25,24.75
Mic1,420899.25,24.75
Mic1,421899.25,24.75
Mic1,422899.25,24.75
Mic1,423899.25,24.75
Mic1,424899.25,24.75
Mic1,425899.25,24.75
Mic1,426899.25,19.75
Mic1,427899.25,19.75
Mic1,428899.25,24.75
Mic1,429899.25,19.75
Mic1,430904.25,19.75
Mic1,431904.25,19.75
Mic1,432899.25,20.0
Mic1,433899.25,20.0
Mic1,434899.25,25.0
Mic1,435899.25,20.0
Mic1,436904.25,20.0
Mic1,437899.25,20.0
Mic1,438899.25,20.0
Mic1,439904.25,20.0
Mic1,440899.25,25.0
Mic1,442899.25,25.0
Mic1,443899.5,24.75
Mic1,444899.5,24.75
Mic1,445899.25,25.0
Mic1,446899.25,20.0
Mic1,447899.5,24.75
Mic1,448899.25,20.0
Mic1,449899.5,24.75
Mic1,450899.5,24.75
Mic1,451899.5,24.75
Mic1,452899.5,24.75
Mic1,453899.5,24.75
Mic1,454899.5,24.75
Mic1,455904.5,19.75
Mic1,456899.5,24.75
Mic1,457899.5,24.75
Mic1,458904.5,19.75
Mic1,459899.5,24.75
Mic1,460899.5,24.75
Mic1,461904.5,19.75
Mic1,462899.5,24.75
Mic1,463904.5,19.75
Mic1,464899.5,19.75
Mic1,465904.5,19.75
Mic1,466899.5,24.75
Mic1,467904.5,19.75
Mic1,468899.5,25.0
Mic1,469899.5,25.0
Mic1,470899.5,25.0
Mic1,471899.5,20.0
Mic1,472899.5,20.0
Mic1,473904.5,20.0
Mic1,474904.5,20.0
Mic1,475899.5,20.0
Mic1,476899.5,20.0
Mic1,477899.5,25.0
Mic1,478899.5,25.0
Mic1,479904.5,20.0
Mic1,480904.5,20.0
Mic1,481899.5,25.0
Mic1,482899.75,24.75
Mic1,483899.5,20.0
Mic1,484899.5,25.0
Mic1,485899.75,24.75
Mic1,486899.75,24.75
