Type,Onset,Duration
Mic1,222818.75,25.0
Mic1,223818.75,27.75
Mic1,224818.25,25.5
Mic1,225818.75,27.75
Mic1,226818.75,27.75
Mic1,227818.75,26.0
Mic1,228818.75,26.0
Mic1,229818.5,28.0
Mic1,230818.75,27.75
Mic1,231818.25,25.5
Mic1,232818.25,25.5
Mic1,233818.25,26.5
Mic1,234818.75,27.75
Mic1,235818.75,25.0
Mic1,236818.75,27.75
Mic1,237819.75,24.0
Mic1,238818.75,25.0
Mic1,239818.0,26.75
Mic1,240818.75,27.75
Mic1,241819.75,24.0
Mic1,242819.75,24.0
Mic1,243818.5,28.0
Mic1,244818.75,27.75
Mic1,245818.75,27.75
Mic1,246818.5,28.0
Mic1,247819.75,24.0
Mic1,248818.0,25.5
Mic1,249818.5,26.25
Mic1,250818.0,26.75
Mic1,251818.5,28.0
Mic1,252819.75,23.75
Mic1,253818.0,25.5
Mic1,254818.5,26.25
Mic1,255818.0,25.5
Mic1,256818.25,28.25
Mic1,257818.0,25.5
Mic1,258819.5,24.0
Mic1,259818.5,21.0
Mic1,260818.25,28.0
Mic1,261818.0,26.5
Mic1,262818.25,26.25
Mic1,263818.5,20.0
Mic1,264818.25,28.0
Mic1,265819.5,24.0
Mic1,266818.25,28.0
Mic1,267818.25,20.25
Mic1,268818.5,24.25
Mic1,269819.5,24.0
Mic1,270818.5,25.0
Mic1,271818.5,25.0
Mic1,272819.5,24.0
Mic1,273818.25,28.0
Mic1,274818.25,28.0
Mic1,275818.5,25.0
Mic1,276819.5,24.0
Mic1,277818.25,24.25
Mic1,278818.25,28.0
Mic1,279818.25,25.25
Mic1,280818.25,27.75
Mic1,281819.5,23.75
Mic1,282818.25,27.75
Mic1,283818.25,21.25
Mic1,284818.25,25.0
Mic1,285818.25,21.0
Mic1,286818.0,28.0
Mic1,287819.25,24.0
Mic1,288817.75,26.5
Mic1,289817.75,25.5
Mic1,290818.25,20.0
Mic1,291818.0,20.25
Mic1,292818.0,20.25
Mic1,293819.25,24.0
Mic1,294818.25,25.0
Mic1,295818.25,25.0
Mic1,296818.0,26.25
Mic1,297817.5,26.75
Mic1,298818.0,20.25
Mic1,299819.25,24.0
Mic1,300818.25,25.0
Mic1,301818.0,28.0
Mic1,302820.0,23.25
Mic1,303818.0,25.0
Mic1,304818.0,28.0
Mic1,305817.5,26.75
Mic1,306818.0,27.75
Mic1,307818.0,25.25
Mic1,308819.25,23.75
Mic1,309817.5,25.5
Mic1,310818.0,20.0
Mic1,311817.75,28.0
Mic1,312818.0,21.25
Mic1,313819.0,24.0
Mic1,314817.75,28.0
Mic1,315818.0,25.0
Mic1,316818.0,24.25
Mic1,317817.5,26.5
Mic1,318819.0,24.0
Mic1,319818.0,25.0
Mic1,320817.25,26.75
Mic1,321819.0,24.0
Mic1,322817.75,28.0
Mic1,323819.0,24.0
Mic1,324818.0,25.0
Mic1,325817.75,28.0
Mic1,326817.75,28.0
Mic1,327817.75,28.0
Mic1,328817.75,28.0
Mic1,329819.0,24.0
Mic1,330818.0,21.0
Mic1,331817.75,26.25
Mic1,332817.75,26.25
Mic1,333817.75,20.25
Mic1,334817.75,27.75
Mic1,335817.75,25.0
Mic1,336817.75,26.0
Mic1,337817.75,25.0
Mic1,338819.0,23.75
Mic1,339817.5,28.0
Mic1,340818.75,24.0
Mic1,341818.75,24.0
Mic1,342817.25,25.5
Mic1,343818.75,24.0
Mic1,344817.25,25.5
Mic1,345817.0,26.75
Mic1,346819.5,23.25
Mic1,347817.5,26.25
Mic1,348817.5,20.25
Mic1,349817.5,26.25
Mic1,350819.5,24.25
Mic1,351817.5,25.25
Mic1,352817.75,25.0
Mic1,353817.75,24.25
Mic1,354817.0,25.75
Mic1,355817.5,28.0
Mic1,356818.75,24.0
Mic1,357822.75,21.0
Mic1,358817.5,26.25
Mic1,359817.75,24.75
Mic1,360817.75,25.0
Mic1,361818.75,23.75
Mic1,362818.75,23.75
Mic1,363817.75,26.0
Mic1,364818.75,23.75
Mic1,365818.75,23.75
Mic1,366817.5,24.25
Mic1,367818.5,24.0
Mic1,368817.5,21.0
Mic1,369817.0,25.5
Mic1,370817.25,26.25
Mic1,371817.0,26.5
Mic1,372817.25,20.25
Mic1,373817.25,28.0
Mic1,374822.5,21.0
Mic1,375818.5,24.0
Mic1,376817.25,28.0
Mic1,377817.25,20.25
Mic1,378816.75,25.75
Mic1,379818.5,24.0
Mic1,380816.75,25.75
Mic1,381817.5,25.0
Mic1,382817.5,24.75
Mic1,383818.5,24.0
Mic1,384817.5,20.0
Mic1,385817.25,28.0
Mic1,386817.5,19.75
Mic1,387817.25,28.0
Mic1,388816.75,25.5
Mic1,389817.25,20.0
Mic1,390817.25,20.0
Mic1,391817.25,20.0
Mic1,392817.25,27.75
Mic1,393817.25,24.75
Mic1,394818.5,23.75
Mic1,395817.25,25.0
Mic1,396817.25,27.75
Mic1,397819.0,24.25
Mic1,398817.0,20.25
Mic1,399817.0,20.25
Mic1,400818.25,24.0
Mic1,401817.25,25.0
Mic1,402817.25,27.75
Mic1,403816.5,25.75
Mic1,404817.0,26.25
Mic1,405816.5,25.75
Mic1,406817.0,20.25
Mic1,407817.25,24.75
Mic1,408817.25,24.75
Mic1,409816.5,25.75
Mic1,410816.5,25.75
Mic1,411816.5,25.75
Mic1,412817.0,20.25
Mic1,413816.5,25.5
Mic1,414816.5,25.75
Mic1,415817.0,20.25
Mic1,416817.0,20.0
Mic1,417816.5,20.5
Mic1,418817.0,24.75
Mic1,419817.0,27.75
Mic1,420816.5,25.5
Mic1,421817.0,27.75
Mic1,422816.5,25.5
Mic1,423816.5,26.5
Mic1,424816.5,26.5
Mic1,425816.75,20.25
Mic1,426816.5,25.5
Mic1,427816.5,25.5
Mic1,428818.0,24.0
Mic1,429816.25,25.75
Mic1,430816.75,20.25
Mic1,431816.75,28.0
Mic1,432816.25,26.75
Mic1,433816.25,25.75
Mic1,434816.75,26.25
Mic1,435817.0,25.0
Mic1,436817.0,25.0
Mic1,437816.25,25.75
Mic1,438816.25,25.75
Mic1,439818.0,24.0
Mic1,440816.75,24.5
Mic1,441817.0,21.0
Mic1,442817.0,25.0
Mic1,443816.25,25.5
Mic1,444818.0,23.75
Mic1,445816.75,25.25
Mic1,446816.75,20.0
Mic1,447816.75,21.25
Mic1,448816.75,20.0
Mic1,449816.5,28.0
Mic1,450816.5,28.0
Mic1,451816.25,25.5
Mic1,452816.75,20.0
Mic1,453817.75,24.0
Mic1,454816.5,20.25
Mic1,455816.25,25.5
Mic1,456816.5,20.25
Mic1,457816.0,25.75
Mic1,458816.75,20.0
Mic1,459816.5,28.0
Mic1,460817.75,24.0
Mic1,461816.5,28.0
Mic1,462816.75,24.75
Mic1,463816.0,25.75
Mic1,464816.5,20.25
Mic1,465816.5,28.0
Mic1,466817.75,24.0
Mic1,467816.0,25.75
Mic1,468816.0,25.75
Mic1,469816.5,20.25
Mic1,470816.75,25.0
Mic1,471816.5,20.0
Mic1,472816.5,20.0
Mic1,473817.75,23.75
Mic1,474816.5,27.75
Mic1,475817.5,24.0
Mic1,476817.5,24.0
Mic1,477817.5,24.0
Mic1,478816.25,26.25
Mic1,479816.25,28.0
Mic1,480817.5,24.0
Mic1,481816.25,26.25
Mic1,482816.0,25.5
Mic1,483816.25,28.0
Mic1,484816.5,25.0
Mic1,485817.5,24.0
Mic1,486817.5,24.0
Mic1,487816.25,28.0
Mic1,488817.5,20.0
Mic1,489816.25,26.25
Mic1,490816.25,25.25
Mic1,491816.25,28.0
Mic1,492817.5,24.0
Mic1,493818.25,24.25
Mic1,494817.5,24.0
Mic1,495816.5,27.75
Mic1,496817.5,24.0
Mic1,497817.5,24.0
Mic1,498816.25,26.25
Mic1,499817.5,23.75
Mic1,500816.5,19.75
Mic1,501822.5,20.0
Mic1,502815.75,25.5
Mic1,503816.25,27.75
Mic1,504815.75,25.5
Mic1,505816.0,25.25
Mic1,506816.0,26.25
Mic1,507815.75,25.5
Mic1,508817.25,24.0
Mic1,509817.25,24.0
Mic1,510816.0,25.25
Mic1,511816.25,25.0
Mic1,512817.25,24.0
Mic1,513816.0,20.25
Mic1,514816.25,24.75
Mic1,515816.0,20.5
Mic1,516816.0,20.25
Mic1,517817.25,24.0
Mic1,518816.0,20.5
Mic1,519816.0,20.25
Mic1,520816.0,20.5
Mic1,521816.25,25.0
Mic1,522816.25,27.75
Mic1,523817.25,24.0
Mic1,524817.25,24.0
Mic1,525816.0,27.75
Mic1,526816.25,25.0
Mic1,527817.25,23.75
Mic1,528816.0,20.0
Mic1,529816.0,26.25
Mic1,530817.25,23.75
Mic1,531816.0,27.75
Mic1,532816.0,26.0
Mic1,533816.0,27.75
Mic1,534816.0,25.0
Mic1,535816.0,25.0
Mic1,536815.75,28.0
Mic1,537815.75,26.25
Mic1,538817.0,24.0
Mic1,539815.75,28.0
Mic1,540817.0,20.0
Mic1,541815.25,25.75
Mic1,542815.25,25.75
Mic1,543816.0,25.0
Mic1,544817.75,24.25
Mic1,545816.0,24.75
Mic1,546815.75,26.25
Mic1,547817.0,24.0
Mic1,548816.0,20.0
Mic1,549815.75,26.25
Mic1,550816.0,25.0
Mic1,551815.25,25.75
Mic1,552815.75,20.25
Mic1,553816.0,19.75
Mic1,554815.75,26.25
Mic1,555815.25,25.5
Mic1,556815.25,26.75
Mic1,557815.75,20.0
Mic1,558815.75,20.0
Mic1,559815.75,26.0
Mic1,560815.25,25.5
Mic1,561815.5,25.25
Mic1,562815.5,25.25
Mic1,563815.5,26.25
Mic1,564815.5,20.25
Mic1,565815.25,25.5
Mic1,566815.75,21.0
Mic1,567815.5,26.25
Mic1,568815.75,25.0
Mic1,569815.75,20.0
Mic1,570815.75,24.75
Mic1,571815.5,26.25
Mic1,572815.0,25.75
Mic1,573815.5,28.0
Mic1,574815.5,20.25
Mic1,575815.5,20.25
Mic1,576815.75,21.0
Mic1,577815.0,25.75
Mic1,578815.5,27.75
Mic1,579815.0,25.75
Mic1,580815.75,25.0
Mic1,581816.75,23.75
Mic1,582816.75,24.0
Mic1,583816.75,24.0
Mic1,584815.5,20.0
Mic1,585815.5,26.25
Mic1,586815.5,20.0
Mic1,587816.75,23.75
Mic1,588815.0,25.5
Mic1,589815.25,28.0
Mic1,590815.25,26.25
Mic1,591815.0,25.5
Mic1,592815.25,28.0
Mic1,593816.75,23.75
Mic1,594814.75,25.75
Mic1,595815.25,28.0
Mic1,596815.25,20.25
Mic1,597815.5,25.0
Mic1,598815.5,20.0
Mic1,599816.5,24.0
Opto4,0.25,0.25
