,Type,Onset,Duration
161,Mic1,168.1125,0.025
162,Mic1,169.1125,0.025
163,Mic1,170.1125,0.025
164,Mic1,171.1125,0.025
165,Mic1,172.1125,0.025
166,Mic1,173.1125,0.025
167,Mic1,174.1125,0.025
168,Mic1,175.1125,0.025
169,Mic1,176.1125,0.025
170,Mic1,177.1125,0.025
171,Mic1,178.1125,0.025
172,Mic1,179.1125,0.025
173,Mic1,180.11275,0.02475
174,Mic1,181.11275,0.02475
175,Mic1,182.11275,0.02475
176,Mic1,183.11275,0.02475
177,Mic1,184.11275,0.02475
178,Mic1,185.11275,0.02475
179,Mic1,186.11275,0.02475
180,Mic1,187.11275,0.02475
181,Mic1,188.11275,0.02475
182,Mic1,189.11275,0.02475
183,Mic1,190.11275,0.02475
184,Mic1,191.11275,0.02475
185,Mic1,192.11275,0.02475
186,Mic1,193.11275,0.02475
187,Mic1,194.11275,0.02475
188,Mic1,195.11275,0.02475
189,Mic1,196.11275,0.02475
190,Mic1,197.11275,0.02475
191,Mic1,198.11275,0.02
192,Mic1,199.11275,0.025
193,Mic1,200.11275,0.025
194,Mic1,201.11275,0.025
195,Mic1,202.11275,0.025
196,Mic1,203.11275,0.025
197,Mic1,204.11275,0.025
198,Mic1,205.11275,0.025
199,Mic1,206.11275,0.025
200,Mic1,207.11275,0.025
201,Mic1,208.11275,0.02
202,Mic1,209.11275,0.02
203,Mic1,210.11275,0.025
204,Mic1,211.11275,0.02
205,Mic1,212.11275,0.025
206,Mic1,213.11275,0.02
207,Mic1,214.113,0.02475
208,Mic1,215.113,0.02475
209,Mic1,216.113,0.02475
210,Mic1,217.113,0.01975
211,Mic1,218.113,0.02475
212,Mic1,219.113,0.02475
213,Mic1,220.113,0.02475
214,Mic1,221.113,0.01975
215,Mic1,222.113,0.02475
216,Mic1,223.113,0.02475
217,Mic1,224.113,0.02475
218,Mic1,225.113,0.02475
219,Mic1,226.113,0.02475
220,Mic1,227.113,0.02475
221,Mic1,228.113,0.02475
222,Mic1,229.113,0.02475
223,Mic1,230.113,0.02475
224,Mic1,231.113,0.025
225,Mic1,232.113,0.02475
226,Mic1,233.113,0.025
227,Mic1,234.113,0.025
228,Mic1,235.113,0.025
229,Mic1,236.113,0.025
230,Mic1,237.113,0.02
231,Mic1,238.113,0.025
232,Mic1,239.113,0.025
233,Mic1,240.113,0.025
234,Mic1,241.113,0.025
235,Mic1,242.113,0.02
236,Mic1,243.11325,0.02475
237,Mic1,244.113,0.025
238,Mic1,245.113,0.02
239,Mic1,246.113,0.025
240,Mic1,247.113,0.025
241,Mic1,248.11325,0.02475
242,Mic1,249.11325,0.02475
243,Mic1,250.11825,0.01975
244,Mic1,251.11325,0.02475
245,Mic1,252.11325,0.01975
246,Mic1,253.11325,0.01975
247,Mic1,254.11325,0.02475
248,Mic1,255.11325,0.02475
249,Mic1,256.11325,0.01975
250,Mic1,257.11325,0.01975
251,Mic1,258.11325,0.01975
252,Mic1,259.11325,0.02475
253,Mic1,260.11325,0.02475
254,Mic1,261.11325,0.02475
255,Mic1,262.11325,0.02475
256,Mic1,263.11325,0.02475
257,Mic1,264.11325,0.02475
258,Mic1,265.11325,0.02475
259,Mic1,266.11325,0.02475
260,Mic1,267.11325,0.025
261,Mic1,268.11325,0.025
262,Mic1,269.11325,0.025
263,Mic1,270.11325,0.025
264,Mic1,271.11325,0.025
265,Mic1,272.11325,0.025
266,Mic1,273.11325,0.025
267,Mic1,274.11325,0.025
268,Mic1,275.11325,0.025
269,Mic1,276.11325,0.025
270,Mic1,277.11325,0.025
271,Mic1,278.11325,0.025
272,Mic1,279.11325,0.025
273,Mic1,280.1135,0.02475
274,Mic1,281.11325,0.025
275,Mic1,282.11325,0.025
276,Mic1,283.1135,0.02475
277,Mic1,284.1135,0.02475
278,Mic1,285.1135,0.02475
279,Mic1,286.1135,0.01975
280,Mic1,287.1135,0.02475
281,Mic1,288.1135,0.02475
282,Mic1,289.1135,0.02475
283,Mic1,290.1135,0.02475
284,Mic1,291.1135,0.02475
285,Mic1,292.1135,0.01975
286,Mic1,293.1135,0.01975
287,Mic1,294.1135,0.01975
288,Mic1,295.1135,0.01975
289,Mic1,296.1135,0.02475
290,Mic1,297.1185,0.01975
291,Mic1,298.1135,0.02475
292,Mic1,299.1135,0.02475
293,Mic1,300.1135,0.025
294,Mic1,301.1135,0.02
295,Mic1,302.1135,0.02
296,Mic1,303.1135,0.02
297,Mic1,304.1135,0.02
298,Mic1,305.1135,0.02
299,Mic1,306.1135,0.02
300,Mic1,307.1135,0.025
301,Mic1,308.1135,0.02
302,Mic1,309.1135,0.025
303,Mic1,310.11375,0.02475
304,Mic1,311.1135,0.02
305,Mic1,312.1135,0.02
306,Mic1,313.1135,0.02
307,Mic1,314.1135,0.02
308,Mic1,315.1135,0.02
309,Mic1,316.1135,0.025
310,Mic1,317.11375,0.02475
311,Mic1,318.11375,0.01975
312,Mic1,319.11375,0.01975
313,Mic1,320.11375,0.01975
314,Mic1,321.11375,0.02475
315,Mic1,322.11375,0.02475
316,Mic1,323.11375,0.01975
317,Mic1,324.11375,0.01975
318,Mic1,325.11375,0.02475
319,Mic1,326.11375,0.02475
320,Mic1,327.11375,0.01975
321,Mic1,328.11375,0.02475
322,Mic1,329.11375,0.02475
323,Mic1,330.11375,0.01975
324,Mic1,331.11375,0.02475
325,Mic1,332.11375,0.02475
326,Mic1,333.11375,0.02475
327,Mic1,335.11375,0.02
328,Mic1,336.11375,0.02
329,Mic1,337.11375,0.025
330,Mic1,338.11875,0.02
331,Mic1,339.11375,0.025
332,Mic1,340.11875,0.02
333,Mic1,341.11375,0.02
334,Mic1,342.11375,0.025
335,Mic1,343.11375,0.02
336,Mic1,344.11375,0.025
337,Mic1,345.11375,0.025
338,Mic1,346.11375,0.025
339,Mic1,347.11375,0.025
340,Mic1,348.11375,0.02
341,Mic1,349.11875,0.02
342,Mic1,350.11375,0.025
343,Mic1,351.11375,0.02
344,Mic1,352.11375,0.025
345,Mic1,353.114,0.01975
346,Mic1,354.114,0.01975
347,Mic1,355.114,0.02475
348,Mic1,356.114,0.02475
349,Mic1,357.114,0.02475
350,Mic1,358.114,0.02475
351,Mic1,359.114,0.01975
352,Mic1,360.114,0.02475
353,Mic1,361.114,0.02475
354,Mic1,362.114,0.02475
355,Mic1,363.114,0.01975
356,Mic1,364.114,0.02475
357,Mic1,365.114,0.02475
358,Mic1,366.114,0.01975
359,Mic1,367.114,0.02
360,Mic1,368.114,0.02475
361,Mic1,369.119,0.01975
362,Mic1,370.114,0.02475
363,Mic1,371.114,0.025
364,Mic1,372.114,0.02
365,Mic1,373.114,0.025
366,Mic1,374.114,0.025
367,Mic1,375.114,0.025
368,Mic1,376.114,0.025
369,Mic1,377.114,0.025
370,Mic1,378.114,0.02
371,Mic1,379.114,0.025
372,Mic1,380.119,0.02
373,Mic1,381.114,0.025
374,Mic1,382.119,0.02
375,Mic1,383.114,0.02
376,Mic1,384.11425,0.02475
377,Mic1,385.119,0.02
378,Mic1,386.11425,0.02475
379,Mic1,387.11425,0.02475
380,Mic1,388.11425,0.02475
381,Mic1,389.11425,0.02475
382,Mic1,390.11425,0.02475
383,Mic1,391.11425,0.01975
384,Mic1,392.11425,0.02475
385,Mic1,393.11425,0.02475
386,Mic1,394.11425,0.02475
387,Mic1,395.11925,0.01975
388,Mic1,396.11425,0.01975
389,Mic1,397.11425,0.01975
390,Mic1,398.11425,0.02475
391,Mic1,399.11425,0.02475
392,Mic1,400.11425,0.02475
393,Mic1,401.11425,0.01975
394,Mic1,402.11425,0.01975
395,Mic1,403.11425,0.01975
396,Mic1,404.11425,0.02
397,Mic1,405.11425,0.02
398,Mic1,406.11425,0.02
399,Mic1,407.11425,0.02
400,Mic1,408.11425,0.02
401,Mic1,409.11425,0.025
402,Mic1,410.11425,0.02
403,Mic1,411.11425,0.02
404,Mic1,412.11425,0.02
405,Mic1,413.11425,0.025
406,Mic1,414.11425,0.025
407,Mic1,415.11425,0.025
408,Mic1,416.1145,0.02475
409,Mic1,417.11925,0.02
410,Mic1,418.11425,0.025
411,Mic1,419.1145,0.02475
412,Mic1,420.11425,0.02
413,Mic1,421.1145,0.02475
414,Mic1,422.11925,0.02
415,Mic1,423.1145,0.02475
416,Mic1,424.1145,0.02475
417,Mic1,425.1145,0.02475
418,Mic1,426.1145,0.02475
419,Mic1,427.1145,0.02475
420,Mic1,428.1145,0.02475
421,Mic1,429.1145,0.02475
422,Mic1,430.1145,0.02475
423,Mic1,431.1145,0.02475
424,Mic1,432.1145,0.02475
425,Mic1,433.1145,0.02475
426,Mic1,434.1145,0.02475
427,Mic1,435.1145,0.02475
428,Mic1,436.1145,0.01975
429,Mic1,437.1145,0.02475
430,Mic1,438.1145,0.02475
431,Mic1,439.1145,0.02475
432,Mic1,440.1195,0.01975
433,Mic1,441.1145,0.02475
434,Mic1,442.1145,0.025
435,Mic1,443.1145,0.025
436,Mic1,444.1145,0.025
437,Mic1,445.1145,0.025
438,Mic1,446.1195,0.02
439,Mic1,447.1145,0.02
440,Mic1,448.1145,0.02
441,Mic1,449.1145,0.025
442,Mic1,450.1145,0.02
443,Mic1,451.1145,0.02
444,Mic1,452.1145,0.02
445,Mic1,453.1145,0.02
446,Mic1,454.1145,0.025
447,Mic1,455.1145,0.025
448,Mic1,456.1145,0.02
449,Mic1,457.1145,0.02
450,Mic1,458.1145,0.025
451,Mic1,459.11475,0.02475
452,Mic1,460.11475,0.02475
453,Mic1,461.11475,0.01975
454,Mic1,462.11475,0.01975
455,Mic1,463.11475,0.01975
456,Mic1,464.11475,0.02475
457,Mic1,465.11975,0.01975
458,Mic1,466.11975,0.01975
459,Mic1,467.11475,0.02475
460,Mic1,468.11475,0.01975
461,Mic1,469.11475,0.01975
462,Mic1,470.11475,0.01975
463,Mic1,471.11475,0.01975
464,Mic1,472.11475,0.01975
465,Mic1,473.11475,0.02475
466,Mic1,474.11475,0.01975
467,Mic1,475.11475,0.02475
468,Mic1,476.11475,0.025
469,Mic1,477.11475,0.02
470,Mic1,478.11475,0.025
471,Mic1,480.11475,0.02
472,Mic1,481.11475,0.02
473,Mic1,482.11475,0.02
474,Mic1,483.11475,0.02
475,Mic1,484.11475,0.02
476,Mic1,485.11475,0.025
477,Mic1,486.11475,0.025
478,Mic1,487.11475,0.025
479,Mic1,488.11475,0.025
480,Mic1,489.11475,0.02
481,Mic1,490.115,0.02475
482,Mic1,491.11975,0.02
483,Mic1,492.11475,0.02
484,Mic1,493.11475,0.025
485,Mic1,494.115,0.02475
486,Mic1,495.115,0.02475
487,Mic1,496.115,0.02475
488,Mic1,497.115,0.02475
489,Mic1,498.115,0.02475
490,Mic1,499.115,0.01975
491,Mic1,500.115,0.02475
492,Mic1,501.115,0.02475
493,Mic1,502.115,0.02475
494,Mic1,503.115,0.02475
495,Mic1,504.115,0.02475
496,Mic1,505.115,0.02475
497,Mic1,506.115,0.02475
498,Mic1,507.115,0.02475
499,Mic1,508.12,0.01975
500,Mic1,509.115,0.02475
501,Mic1,510.115,0.02475
502,Mic1,511.115,0.02475
503,Mic1,512.115,0.02475
504,Mic1,513.115,0.025
505,Mic1,514.12,0.02
506,Mic1,515.115,0.025
507,Mic1,516.12,0.02
508,Mic1,517.115,0.025
509,Mic1,518.115,0.025
510,Mic1,519.12,0.02
511,Mic1,520.115,0.025
512,Mic1,521.115,0.025
513,Mic1,522.115,0.025
514,Mic1,523.115,0.02
515,Mic1,524.115,0.025
516,Mic1,525.115,0.025
517,Mic1,526.115,0.025
518,Mic1,527.115,0.025
519,Mic1,528.115,0.02
520,Mic1,530.11525,0.02475
521,Mic1,531.11525,0.01975
522,Mic1,532.11525,0.01975
523,Mic1,533.11525,0.02475
524,Mic1,534.11525,0.02475
525,Mic1,535.11525,0.02475
526,Mic1,536.11525,0.02475
527,Mic1,537.11525,0.01975
528,Mic1,538.11525,0.01975
529,Mic1,539.11525,0.02475
530,Mic1,540.11525,0.01975
531,Mic1,541.11525,0.01975
532,Mic1,542.11525,0.01975
533,Mic1,543.11525,0.02475
534,Mic1,544.11525,0.02475
535,Mic1,545.12025,0.01975
536,Mic1,546.11525,0.01975
537,Mic1,547.11525,0.02475
538,Mic1,548.11525,0.02
539,Mic1,549.11525,0.02
540,Mic1,550.11525,0.025
541,Mic1,551.11525,0.02
542,Mic1,552.11525,0.025
543,Mic1,553.11525,0.025
544,Mic1,554.11525,0.02
545,Mic1,555.11525,0.025
546,Mic1,556.11525,0.025
547,Mic1,557.11525,0.025
548,Mic1,558.11525,0.02
549,Mic1,559.11525,0.02
550,Mic1,560.11525,0.02
551,Mic1,561.11525,0.025
552,Mic1,562.11525,0.025
553,Mic1,563.12025,0.02
554,Mic1,564.12025,0.02
555,Mic1,565.11525,0.025
556,Mic1,566.1155,0.02475
557,Mic1,567.1155,0.02475
558,Mic1,568.1155,0.02475
559,Mic1,569.1155,0.02475
560,Mic1,570.1155,0.01975
561,Mic1,571.1155,0.01975
562,Mic1,572.1155,0.01975
563,Mic1,573.1155,0.01975
564,Mic1,574.1155,0.01975
565,Mic1,575.1155,0.02475
566,Mic1,576.1155,0.01975
567,Mic1,577.1155,0.01975
568,Mic1,578.1155,0.02475
569,Mic1,579.1155,0.02475
570,Mic1,580.1155,0.01975
571,Mic1,581.1155,0.01975
572,Mic1,582.1155,0.02
573,Mic1,583.1155,0.02
574,Mic1,584.1155,0.02
575,Mic1,585.1155,0.02
576,Mic1,586.1155,0.025
577,Mic1,587.1155,0.02
578,Mic1,588.1155,0.02
579,Mic1,589.1155,0.02
580,Mic1,590.1155,0.02
581,Mic1,591.1155,0.02
582,Mic1,592.1205,0.02
583,Mic1,593.1155,0.02
584,Mic1,594.1155,0.02
585,Mic1,595.1205,0.02
586,Mic1,596.1155,0.025
587,Mic1,597.1155,0.025
588,Mic1,598.1155,0.025
589,Mic1,599.1155,0.02
590,Mic1,600.11575,0.02475
591,Mic1,601.1155,0.02
592,Mic1,602.11575,0.01975
593,Mic1,603.11575,0.02475
594,Mic1,604.11575,0.02475
595,Mic1,605.11575,0.02475
596,Mic1,606.11575,0.01975
