,Type,Onset,Duration
346,Mic1,346.4885,0.024
347,Mic1,347.4875,0.025
348,Mic1,348.48725,0.02625
349,Mic1,349.4875,0.025
350,Mic1,350.48675,0.02675
351,Mic1,351.48725,0.02775
352,Mic1,352.48725,0.02775
353,Mic1,353.48725,0.02525
354,Mic1,354.48725,0.02775
355,Mic1,355.48725,0.026
356,Mic1,356.48725,0.025
357,Mic1,357.48725,0.02775
358,Mic1,358.48825,0.024
359,Mic1,359.48725,0.026
360,Mic1,360.487,0.02625
361,Mic1,361.48675,0.0255
362,Mic1,362.48725,0.026
363,Mic1,363.48725,0.025
364,Mic1,364.48725,0.02
365,Mic1,365.4865,0.02575
366,Mic1,366.48725,0.021
367,Mic1,367.48725,0.025
368,Mic1,368.48725,0.02775
369,Mic1,369.48725,0.02
370,Mic1,370.48725,0.025
371,Mic1,371.487,0.02625
372,Mic1,372.4865,0.02575
373,Mic1,373.48825,0.024
374,Mic1,374.487,0.02025
375,Mic1,375.48725,0.025
376,Mic1,376.487,0.02025
377,Mic1,377.48725,0.0275
378,Mic1,378.487,0.02
379,Mic1,379.48825,0.02375
380,Mic1,380.4865,0.0255
381,Mic1,381.487,0.02425
382,Mic1,382.48675,0.028
383,Mic1,383.487,0.02775
384,Mic1,384.487,0.02775
385,Mic1,385.487,0.025
386,Mic1,386.4865,0.0255
387,Mic1,387.487,0.025
388,Mic1,388.48675,0.02025
389,Mic1,389.4865,0.0255
390,Mic1,390.48675,0.028
391,Mic1,391.48675,0.028
392,Mic1,392.487,0.02775
393,Mic1,393.487,0.02
394,Mic1,394.48625,0.02575
395,Mic1,395.48675,0.02025
396,Mic1,396.48625,0.02675
397,Mic1,397.487,0.026
398,Mic1,398.487,0.02775
399,Mic1,399.48675,0.028
400,Mic1,400.49175,0.02025
401,Mic1,401.487,0.02775
402,Mic1,402.487,0.025
403,Mic1,403.487,0.0275
404,Mic1,404.48875,0.023
405,Mic1,405.48675,0.02025
406,Mic1,406.48675,0.028
407,Mic1,407.48675,0.02775
408,Mic1,408.48675,0.02775
409,Mic1,409.48675,0.02775
410,Mic1,410.48625,0.02675
411,Mic1,411.48675,0.025
412,Mic1,412.48675,0.02775
413,Mic1,413.48675,0.025
414,Mic1,414.4865,0.02625
415,Mic1,415.48775,0.024
416,Mic1,416.48675,0.02775
417,Mic1,417.48625,0.0265
418,Mic1,418.4865,0.02625
419,Mic1,419.4865,0.02625
420,Mic1,420.48675,0.02
421,Mic1,421.48675,0.02
422,Mic1,422.4865,0.02625
423,Mic1,423.4865,0.028
424,Mic1,424.48675,0.025
425,Mic1,425.48675,0.025
426,Mic1,426.48675,0.02775
427,Mic1,427.48675,0.025
428,Mic1,428.4865,0.02625
429,Mic1,429.49175,0.021
430,Mic1,430.48675,0.02
431,Mic1,431.4865,0.02775
432,Mic1,432.4865,0.02625
433,Mic1,433.48675,0.01975
434,Mic1,434.48775,0.02375
435,Mic1,435.48775,0.02375
436,Mic1,436.4865,0.02775
437,Mic1,437.4865,0.02625
438,Mic1,438.4865,0.02
439,Mic1,439.4885,0.023
440,Mic1,440.4865,0.02
441,Mic1,441.4865,0.025
442,Mic1,442.48625,0.02625
443,Mic1,443.4875,0.024
444,Mic1,444.486,0.0255
445,Mic1,445.4875,0.024
446,Mic1,446.4875,0.024
447,Mic1,447.48625,0.028
448,Mic1,448.48575,0.02575
449,Mic1,449.4875,0.024
450,Mic1,450.48625,0.0245
451,Mic1,451.4875,0.024
452,Mic1,452.48575,0.02575
453,Mic1,453.4865,0.02775
454,Mic1,454.4865,0.025
455,Mic1,455.4865,0.025
456,Mic1,456.4865,0.02
457,Mic1,457.48575,0.02675
458,Mic1,458.4865,0.0275
459,Mic1,459.48575,0.0255
460,Mic1,460.48575,0.0255
461,Mic1,461.4865,0.021
462,Mic1,462.48625,0.02775
463,Mic1,463.48625,0.02
464,Mic1,464.48625,0.02775
465,Mic1,465.48625,0.02125
466,Mic1,466.4875,0.02375
467,Mic1,467.48625,0.026
468,Mic1,468.48725,0.024
469,Mic1,469.486,0.02025
470,Mic1,470.48625,0.02775
471,Mic1,471.48625,0.02775
472,Mic1,472.48625,0.02775
473,Mic1,473.486,0.02625
474,Mic1,474.486,0.02025
475,Mic1,475.48625,0.021
476,Mic1,476.48625,0.021
477,Mic1,477.48625,0.025
478,Mic1,478.48625,0.02
479,Mic1,479.486,0.02625
480,Mic1,480.4855,0.02575
481,Mic1,481.4855,0.02575
482,Mic1,482.486,0.02625
483,Mic1,483.4855,0.02675
484,Mic1,484.4855,0.02575
485,Mic1,485.4855,0.02575
486,Mic1,486.48625,0.02
487,Mic1,487.4855,0.02575
488,Mic1,488.48725,0.024
489,Mic1,489.48625,0.02475
490,Mic1,490.4855,0.0255
491,Mic1,491.486,0.02225
492,Mic1,492.486,0.022
493,Mic1,493.486,0.026
494,Mic1,494.48575,0.02625
495,Mic1,495.486,0.02425
496,Mic1,496.487,0.024
497,Mic1,497.48575,0.02625
498,Mic1,498.48575,0.02625
499,Mic1,499.487,0.024
500,Mic1,500.48575,0.02625
501,Mic1,501.486,0.02775
502,Mic1,502.486,0.02
503,Mic1,503.48575,0.02625
504,Mic1,504.48525,0.02575
505,Mic1,505.48525,0.02575
506,Mic1,506.48575,0.028
507,Mic1,507.486,0.025
508,Mic1,508.486,0.022
509,Mic1,509.48575,0.02625
510,Mic1,510.48575,0.028
511,Mic1,511.487,0.024
512,Mic1,512.487,0.024
513,Mic1,513.486,0.02775
514,Mic1,514.48525,0.0255
515,Mic1,515.48575,0.02025
516,Mic1,516.486,0.025
517,Mic1,517.48575,0.02775
518,Mic1,518.487,0.02375
519,Mic1,519.48575,0.02525
520,Mic1,520.48575,0.02775
521,Mic1,521.48575,0.02775
522,Mic1,522.48575,0.025
523,Mic1,523.48675,0.024
524,Mic1,524.48575,0.022
525,Mic1,525.48575,0.026
526,Mic1,526.48575,0.02775
527,Mic1,527.48575,0.02775
528,Mic1,528.4855,0.028
529,Mic1,529.485,0.02575
530,Mic1,530.48675,0.024
531,Mic1,531.4855,0.02025
532,Mic1,532.48575,0.02425
533,Mic1,533.485,0.02575
534,Mic1,534.48575,0.02
535,Mic1,535.48575,0.025
536,Mic1,536.48575,0.025
537,Mic1,537.48575,0.02
538,Mic1,538.485,0.02575
539,Mic1,539.48675,0.025
540,Mic1,540.485,0.0255
541,Mic1,541.48575,0.02425
542,Mic1,542.485,0.02575
543,Mic1,543.48675,0.02375
544,Mic1,544.48575,0.024
545,Mic1,545.48675,0.02375
546,Mic1,546.4855,0.02625
547,Mic1,547.48675,0.02375
548,Mic1,548.48525,0.02025
549,Mic1,549.4855,0.025
550,Mic1,550.4855,0.02775
551,Mic1,551.48525,0.02025
552,Mic1,552.48525,0.02625
553,Mic1,553.485,0.0255
554,Mic1,554.485,0.0255
555,Mic1,555.4855,0.02
556,Mic1,556.4855,0.025
557,Mic1,557.4855,0.025
558,Mic1,558.4855,0.025
559,Mic1,559.48475,0.02575
560,Mic1,560.4855,0.025
561,Mic1,561.48525,0.02525
562,Mic1,562.48475,0.02575
563,Mic1,563.4855,0.021
564,Mic1,564.4855,0.025
565,Mic1,565.48525,0.02625
566,Mic1,566.4855,0.025
567,Mic1,567.4855,0.025
568,Mic1,568.48475,0.0255
569,Mic1,569.4855,0.025
570,Mic1,570.48525,0.02775
571,Mic1,571.4855,0.02475
572,Mic1,572.48525,0.02625
573,Mic1,573.48475,0.0255
574,Mic1,574.4865,0.02375
575,Mic1,575.485,0.02025
576,Mic1,576.48525,0.02
577,Mic1,577.48475,0.0255
578,Mic1,578.48525,0.025
579,Mic1,579.48525,0.025
580,Mic1,580.485,0.02025
581,Mic1,581.48525,0.025
582,Mic1,582.48525,0.025
583,Mic1,583.48625,0.024
584,Mic1,584.485,0.028
585,Mic1,585.48525,0.02775
586,Mic1,586.48525,0.025
587,Mic1,587.48525,0.02475
588,Mic1,588.485,0.028
589,Mic1,589.485,0.02025
590,Mic1,590.4845,0.02675
591,Mic1,591.4845,0.02675
592,Mic1,592.485,0.028
593,Mic1,593.48625,0.024
594,Mic1,594.485,0.028
595,Mic1,595.48625,0.024
596,Mic1,596.48625,0.024
597,Mic1,597.48525,0.0275
598,Mic1,598.485,0.02125
599,Mic1,599.485,0.02625
