,Type,Onset,Duration
238,Mic1,238.81875,0.025
239,Mic1,239.818,0.02675
240,Mic1,240.81875,0.02775
241,Mic1,241.81975,0.024
242,Mic1,242.81975,0.024
243,Mic1,243.8185,0.028
244,Mic1,244.81875,0.02775
245,Mic1,245.81875,0.02775
246,Mic1,246.8185,0.028
247,Mic1,247.81975,0.024
248,Mic1,248.818,0.0255
249,Mic1,249.8185,0.02625
250,Mic1,250.818,0.02675
251,Mic1,251.8185,0.028
252,Mic1,252.81975,0.02375
253,Mic1,253.818,0.0255
254,Mic1,254.8185,0.02625
255,Mic1,255.818,0.0255
256,Mic1,256.81825,0.02825
257,Mic1,257.818,0.0255
258,Mic1,258.8195,0.024
259,Mic1,259.8185,0.021
260,Mic1,260.81825,0.028
261,Mic1,261.818,0.0265
262,Mic1,262.81825,0.02625
263,Mic1,263.8185,0.02
264,Mic1,264.81825,0.028
265,Mic1,265.8195,0.024
266,Mic1,266.81825,0.028
267,Mic1,267.81825,0.02025
268,Mic1,268.8185,0.02425
269,Mic1,269.8195,0.024
270,Mic1,270.8185,0.025
271,Mic1,271.8185,0.025
272,Mic1,272.8195,0.024
273,Mic1,273.81825,0.028
274,Mic1,274.81825,0.028
275,Mic1,275.8185,0.025
276,Mic1,276.8195,0.024
277,Mic1,277.81825,0.02425
278,Mic1,278.81825,0.028
279,Mic1,279.81825,0.02525
280,Mic1,280.81825,0.02775
281,Mic1,281.8195,0.02375
282,Mic1,282.81825,0.02775
283,Mic1,283.81825,0.02125
284,Mic1,284.81825,0.025
285,Mic1,285.81825,0.021
286,Mic1,286.818,0.028
287,Mic1,287.81925,0.024
288,Mic1,288.81775,0.0265
289,Mic1,289.81775,0.0255
290,Mic1,290.81825,0.02
291,Mic1,291.818,0.02025
292,Mic1,292.818,0.02025
293,Mic1,293.81925,0.024
294,Mic1,294.81825,0.025
295,Mic1,295.81825,0.025
296,Mic1,296.818,0.02625
297,Mic1,297.8175,0.02675
298,Mic1,298.818,0.02025
299,Mic1,299.81925,0.024
300,Mic1,300.81825,0.025
301,Mic1,301.818,0.028
302,Mic1,302.82,0.02325
303,Mic1,303.818,0.025
304,Mic1,304.818,0.028
305,Mic1,305.8175,0.02675
306,Mic1,306.818,0.02775
307,Mic1,307.818,0.02525
308,Mic1,308.81925,0.02375
309,Mic1,309.8175,0.0255
310,Mic1,310.818,0.02
311,Mic1,311.81775,0.028
312,Mic1,312.818,0.02125
313,Mic1,313.819,0.024
314,Mic1,314.81775,0.028
315,Mic1,315.818,0.025
316,Mic1,316.818,0.02425
317,Mic1,317.8175,0.0265
318,Mic1,318.819,0.024
319,Mic1,319.818,0.025
320,Mic1,320.81725,0.02675
321,Mic1,321.819,0.024
322,Mic1,322.81775,0.028
323,Mic1,323.819,0.024
324,Mic1,324.818,0.025
325,Mic1,325.81775,0.028
326,Mic1,326.81775,0.028
327,Mic1,327.81775,0.028
328,Mic1,328.81775,0.028
329,Mic1,329.819,0.024
330,Mic1,330.818,0.021
331,Mic1,331.81775,0.02625
332,Mic1,332.81775,0.02625
333,Mic1,333.81775,0.02025
334,Mic1,334.81775,0.02775
335,Mic1,335.81775,0.025
336,Mic1,336.81775,0.026
337,Mic1,337.81775,0.025
338,Mic1,338.819,0.02375
339,Mic1,339.8175,0.028
340,Mic1,340.81875,0.024
341,Mic1,341.81875,0.024
342,Mic1,342.81725,0.0255
343,Mic1,343.81875,0.024
344,Mic1,344.81725,0.0255
345,Mic1,345.817,0.02675
346,Mic1,346.8195,0.02325
347,Mic1,347.8175,0.02625
348,Mic1,348.8175,0.02025
349,Mic1,349.8175,0.02625
350,Mic1,350.8195,0.02425
351,Mic1,351.8175,0.02525
352,Mic1,352.81775,0.025
353,Mic1,353.81775,0.02425
354,Mic1,354.817,0.02575
355,Mic1,355.8175,0.028
356,Mic1,356.81875,0.024
357,Mic1,357.82275,0.021
358,Mic1,358.8175,0.02625
359,Mic1,359.81775,0.02475
360,Mic1,360.81775,0.025
361,Mic1,361.81875,0.02375
362,Mic1,362.81875,0.02375
363,Mic1,363.81775,0.026
364,Mic1,364.81875,0.02375
365,Mic1,365.81875,0.02375
366,Mic1,366.8175,0.02425
367,Mic1,367.8185,0.024
368,Mic1,368.8175,0.021
369,Mic1,369.817,0.0255
370,Mic1,370.81725,0.02625
371,Mic1,371.817,0.0265
372,Mic1,372.81725,0.02025
373,Mic1,373.81725,0.028
374,Mic1,374.8225,0.021
375,Mic1,375.8185,0.024
376,Mic1,376.81725,0.028
377,Mic1,377.81725,0.02025
378,Mic1,378.81675,0.02575
379,Mic1,379.8185,0.024
380,Mic1,380.81675,0.02575
381,Mic1,381.8175,0.025
382,Mic1,382.8175,0.02475
383,Mic1,383.8185,0.024
384,Mic1,384.8175,0.02
385,Mic1,385.81725,0.028
386,Mic1,386.8175,0.01975
387,Mic1,387.81725,0.028
388,Mic1,388.81675,0.0255
389,Mic1,389.81725,0.02
390,Mic1,390.81725,0.02
391,Mic1,391.81725,0.02
392,Mic1,392.81725,0.02775
393,Mic1,393.81725,0.02475
394,Mic1,394.8185,0.02375
395,Mic1,395.81725,0.025
396,Mic1,396.81725,0.02775
397,Mic1,397.819,0.02425
398,Mic1,398.817,0.02025
399,Mic1,399.817,0.02025
400,Mic1,400.81825,0.024
401,Mic1,401.81725,0.025
402,Mic1,402.81725,0.02775
403,Mic1,403.8165,0.02575
404,Mic1,404.817,0.02625
405,Mic1,405.8165,0.02575
406,Mic1,406.817,0.02025
407,Mic1,407.81725,0.02475
408,Mic1,408.81725,0.02475
409,Mic1,409.8165,0.02575
410,Mic1,410.8165,0.02575
411,Mic1,411.8165,0.02575
412,Mic1,412.817,0.02025
413,Mic1,413.8165,0.0255
414,Mic1,414.8165,0.02575
415,Mic1,415.817,0.02025
416,Mic1,416.817,0.02
417,Mic1,417.8165,0.0205
418,Mic1,418.817,0.02475
419,Mic1,419.817,0.02775
420,Mic1,420.8165,0.0255
421,Mic1,421.817,0.02775
422,Mic1,422.8165,0.0255
423,Mic1,423.8165,0.0265
424,Mic1,424.8165,0.0265
425,Mic1,425.81675,0.02025
426,Mic1,426.8165,0.0255
427,Mic1,427.8165,0.0255
428,Mic1,428.818,0.024
429,Mic1,429.81625,0.02575
430,Mic1,430.81675,0.02025
431,Mic1,431.81675,0.028
432,Mic1,432.81625,0.02675
433,Mic1,433.81625,0.02575
434,Mic1,434.81675,0.02625
435,Mic1,435.817,0.025
436,Mic1,436.817,0.025
437,Mic1,437.81625,0.02575
438,Mic1,438.81625,0.02575
439,Mic1,439.818,0.024
440,Mic1,440.81675,0.0245
441,Mic1,441.817,0.021
442,Mic1,442.817,0.025
443,Mic1,443.81625,0.0255
444,Mic1,444.818,0.02375
445,Mic1,445.81675,0.02525
446,Mic1,446.81675,0.02
447,Mic1,447.81675,0.02125
448,Mic1,448.81675,0.02
449,Mic1,449.8165,0.028
450,Mic1,450.8165,0.028
451,Mic1,451.81625,0.0255
452,Mic1,452.81675,0.02
453,Mic1,453.81775,0.024
454,Mic1,454.8165,0.02025
455,Mic1,455.81625,0.0255
456,Mic1,456.8165,0.02025
457,Mic1,457.816,0.02575
458,Mic1,458.81675,0.02
459,Mic1,459.8165,0.028
460,Mic1,460.81775,0.024
461,Mic1,461.8165,0.028
462,Mic1,462.81675,0.02475
463,Mic1,463.816,0.02575
464,Mic1,464.8165,0.02025
465,Mic1,465.8165,0.028
466,Mic1,466.81775,0.024
467,Mic1,467.816,0.02575
468,Mic1,468.816,0.02575
469,Mic1,469.8165,0.02025
470,Mic1,470.81675,0.025
471,Mic1,471.8165,0.02
472,Mic1,472.8165,0.02
473,Mic1,473.81775,0.02375
474,Mic1,474.8165,0.02775
475,Mic1,475.8175,0.024
476,Mic1,476.8175,0.024
477,Mic1,477.8175,0.024
478,Mic1,478.81625,0.02625
479,Mic1,479.81625,0.028
480,Mic1,480.8175,0.024
481,Mic1,481.81625,0.02625
482,Mic1,482.816,0.0255
483,Mic1,483.81625,0.028
484,Mic1,484.8165,0.025
485,Mic1,485.8175,0.024
486,Mic1,486.8175,0.024
487,Mic1,487.81625,0.028
488,Mic1,488.8175,0.02
489,Mic1,489.81625,0.02625
490,Mic1,490.81625,0.02525
491,Mic1,491.81625,0.028
492,Mic1,492.8175,0.024
493,Mic1,493.81825,0.02425
494,Mic1,494.8175,0.024
495,Mic1,495.8165,0.02775
496,Mic1,496.8175,0.024
497,Mic1,497.8175,0.024
498,Mic1,498.81625,0.02625
499,Mic1,499.8175,0.02375
500,Mic1,500.8165,0.01975
501,Mic1,501.8225,0.02
502,Mic1,502.81575,0.0255
503,Mic1,503.81625,0.02775
504,Mic1,504.81575,0.0255
505,Mic1,505.816,0.02525
506,Mic1,506.816,0.02625
507,Mic1,507.81575,0.0255
508,Mic1,508.81725,0.024
509,Mic1,509.81725,0.024
510,Mic1,510.816,0.02525
511,Mic1,511.81625,0.025
512,Mic1,512.81725,0.024
513,Mic1,513.816,0.02025
514,Mic1,514.81625,0.02475
515,Mic1,515.816,0.0205
516,Mic1,516.816,0.02025
517,Mic1,517.81725,0.024
518,Mic1,518.816,0.0205
519,Mic1,519.816,0.02025
520,Mic1,520.816,0.0205
521,Mic1,521.81625,0.025
522,Mic1,522.81625,0.02775
523,Mic1,523.81725,0.024
524,Mic1,524.81725,0.024
525,Mic1,525.816,0.02775
526,Mic1,526.81625,0.025
527,Mic1,527.81725,0.02375
528,Mic1,528.816,0.02
529,Mic1,529.816,0.02625
530,Mic1,530.81725,0.02375
531,Mic1,531.816,0.02775
532,Mic1,532.816,0.026
533,Mic1,533.816,0.02775
534,Mic1,534.816,0.025
535,Mic1,535.816,0.025
536,Mic1,536.81575,0.028
537,Mic1,537.81575,0.02625
538,Mic1,538.817,0.024
539,Mic1,539.81575,0.028
540,Mic1,540.817,0.02
541,Mic1,541.81525,0.02575
542,Mic1,542.81525,0.02575
543,Mic1,543.816,0.025
544,Mic1,544.81775,0.02425
545,Mic1,545.816,0.02475
546,Mic1,546.81575,0.02625
547,Mic1,547.817,0.024
548,Mic1,548.816,0.02
549,Mic1,549.81575,0.02625
550,Mic1,550.816,0.025
551,Mic1,551.81525,0.02575
552,Mic1,552.81575,0.02025
553,Mic1,553.816,0.01975
554,Mic1,554.81575,0.02625
555,Mic1,555.81525,0.0255
556,Mic1,556.81525,0.02675
557,Mic1,557.81575,0.02
558,Mic1,558.81575,0.02
559,Mic1,559.81575,0.026
560,Mic1,560.81525,0.0255
561,Mic1,561.8155,0.02525
562,Mic1,562.8155,0.02525
563,Mic1,563.8155,0.02625
564,Mic1,564.8155,0.02025
565,Mic1,565.81525,0.0255
566,Mic1,566.81575,0.021
567,Mic1,567.8155,0.02625
568,Mic1,568.81575,0.025
569,Mic1,569.81575,0.02
570,Mic1,570.81575,0.02475
571,Mic1,571.8155,0.02625
572,Mic1,572.815,0.02575
573,Mic1,573.8155,0.028
574,Mic1,574.8155,0.02025
575,Mic1,575.8155,0.02025
576,Mic1,576.81575,0.021
577,Mic1,577.815,0.02575
578,Mic1,578.8155,0.02775
579,Mic1,579.815,0.02575
580,Mic1,580.81575,0.025
581,Mic1,581.81675,0.02375
582,Mic1,582.81675,0.024
583,Mic1,583.81675,0.024
584,Mic1,584.8155,0.02
585,Mic1,585.8155,0.02625
586,Mic1,586.8155,0.02
587,Mic1,587.81675,0.02375
588,Mic1,588.815,0.0255
589,Mic1,589.81525,0.028
590,Mic1,590.81525,0.02625
591,Mic1,591.815,0.0255
592,Mic1,592.81525,0.028
593,Mic1,593.81675,0.02375
594,Mic1,594.81475,0.02575
595,Mic1,595.81525,0.028
596,Mic1,596.81525,0.02025
597,Mic1,597.8155,0.025
598,Mic1,598.8155,0.02
599,Mic1,599.8165,0.024
