Type,Onset,Duration
Mic1,2092.0,27.75
Mic1,3091.75,28.0
Mic1,4091.75,28.0
Mic1,5091.75,28.0
Mic1,6091.75,27.75
Mic1,7091.75,28.5
Mic1,8091.75,27.75
Mic1,9091.75,28.75
Mic1,10091.75,28.5
Mic1,11091.75,27.75
Mic1,12091.75,28.5
Mic1,13091.75,27.75
Mic1,14091.75,27.75
Mic1,15091.75,28.5
Mic1,16091.75,27.75
Mic1,17091.75,28.5
Mic1,18091.75,28.5
Mic1,19091.75,27.75
Mic1,20091.75,28.5
Mic1,21091.75,28.5
Mic1,22091.75,27.75
Mic1,23091.75,27.75
Mic1,24091.75,28.5
Mic1,25091.75,28.5
Mic1,26091.75,28.5
Mic1,27091.75,28.5
Mic1,28091.75,28.5
Mic1,29091.75,28.5
Mic1,30091.5,28.75
Mic1,31091.5,28.5
Mic1,32091.5,28.5
Mic1,33091.5,28.0
Mic1,34091.5,28.5
Mic1,35091.5,27.75
Mic1,36091.5,27.75
Mic1,37091.5,28.5
Mic1,38091.5,28.75
Mic1,39091.5,28.5
Mic1,40091.5,28.5
Mic1,41091.5,28.5
Mic1,42091.5,28.5
Mic1,43091.5,27.75
Mic1,44091.5,27.75
Mic1,45091.5,28.5
Mic1,46091.5,27.75
Mic1,47091.5,28.5
Mic1,48091.5,28.5
Mic1,49091.5,27.75
Mic1,50091.5,28.5
Mic1,51091.5,28.5
Mic1,52091.5,27.75
Mic1,53091.5,28.5
Mic1,54091.5,28.5
Mic1,55091.25,28.75
Mic1,56091.25,28.0
Mic1,57091.25,28.75
Mic1,58091.25,27.75
Mic1,59091.25,27.75
Mic1,60091.25,27.75
Mic1,61091.25,28.75
Mic1,62091.25,27.75
Mic1,63091.25,27.75
Mic1,64091.25,27.75
Mic1,65091.25,27.75
Mic1,66091.25,28.75
Mic1,67091.25,27.75
Mic1,68091.25,28.5
Mic1,69091.25,26.75
Mic1,70091.25,27.75
Mic1,71091.25,28.5
Mic1,72091.25,27.75
Mic1,73091.25,27.75
Mic1,74091.25,27.75
Mic1,75091.25,28.5
Mic1,76091.25,27.75
Mic1,77091.25,27.5
Mic1,78091.25,28.5
Mic1,79091.25,28.5
Mic1,80091.25,26.75
Mic1,81091.0,28.0
Mic1,82091.0,28.75
Mic1,83091.0,28.75
Mic1,84091.0,27.75
Mic1,85091.0,28.5
Mic1,86091.0,27.75
Mic1,87091.0,28.5
Mic1,88091.0,27.75
Mic1,89091.0,28.5
Mic1,90091.0,28.5
Mic1,91091.0,28.5
Mic1,92091.0,28.5
Mic1,93091.0,27.75
Mic1,94091.0,28.5
Mic1,95091.0,28.5
Mic1,96091.0,28.5
Mic1,97091.0,28.5
Mic1,98091.0,27.75
Mic1,99091.0,27.75
Mic1,100091.0,28.5
Mic1,101091.0,28.5
Mic1,102091.0,28.5
Mic1,103091.0,27.5
Mic1,104091.0,28.5
Mic1,105091.0,28.5
Mic1,106091.0,28.5
Mic1,107090.75,27.75
Mic1,108090.75,27.75
Mic1,109090.75,27.75
Mic1,110090.75,27.75
Mic1,111090.75,28.5
Mic1,112090.75,28.5
Mic1,113090.75,28.75
Mic1,114090.75,28.75
Mic1,115090.75,28.5
Mic1,116090.75,28.5
Mic1,117090.75,28.5
Mic1,118090.75,28.5
Mic1,119090.75,28.5
Mic1,120090.75,28.5
Mic1,121090.75,28.5
Mic1,122090.75,27.75
Mic1,123090.75,27.75
Mic1,124090.75,27.75
Mic1,125090.75,27.75
Mic1,126090.75,27.75
Mic1,127090.75,28.5
Mic1,128090.75,28.5
Mic1,129090.75,28.5
Mic1,130090.75,28.5
Mic1,131090.75,27.75
Mic1,132090.75,28.5
Mic1,133090.75,28.5
Mic1,134090.5,28.75
Mic1,135090.5,28.75
Mic1,136090.5,28.75
Mic1,137090.5,27.75
Mic1,138090.5,28.5
Mic1,139090.5,27.75
Mic1,140090.5,28.5
Mic1,141090.5,28.5
Mic1,142090.5,28.5
Mic1,143090.5,28.5
Mic1,144090.5,27.75
Mic1,145090.5,27.75
Mic1,146090.5,28.5
Mic1,147090.5,28.5
Mic1,148090.5,27.75
Mic1,149090.5,28.5
Mic1,150090.5,27.75
Mic1,151090.5,28.5
Mic1,152090.5,28.5
Mic1,153090.5,28.5
Mic1,154090.5,28.5
Mic1,155090.5,28.5
Mic1,156090.5,28.5
Mic1,157090.5,28.5
Mic1,158090.5,28.5
Mic1,159090.25,28.75
Mic1,160090.25,28.5
Mic1,161090.25,28.5
Mic1,162090.25,28.75
Mic1,163090.25,28.75
Mic1,164090.25,28.75
Mic1,165090.25,28.75
Mic1,166090.25,28.75
Mic1,167090.25,28.5
Mic1,168090.25,28.5
Mic1,169090.25,28.5
Mic1,170090.25,28.5
Mic1,171090.25,28.5
Mic1,172090.25,28.5
Mic1,173090.25,28.5
Mic1,174090.25,28.5
Mic1,175090.25,28.5
Mic1,176090.25,28.5
Mic1,177090.25,28.5
Mic1,178090.25,28.75
Mic1,179090.25,28.5
Mic1,180090.25,28.5
Mic1,181090.25,28.5
Mic1,182090.25,28.5
Mic1,183090.25,28.5
Mic1,184090.25,28.5
Mic1,185090.0,28.75
Mic1,186090.0,28.75
Mic1,187090.0,28.75
Mic1,188090.0,28.75
Mic1,189090.0,28.75
Mic1,190090.0,28.75
Mic1,191090.0,28.75
Mic1,192090.0,28.75
Mic1,193090.0,28.75
Mic1,194090.0,28.75
Mic1,195090.0,27.75
Mic1,196090.0,28.75
Mic1,197090.0,28.75
Mic1,198090.0,28.75
Mic1,199090.0,28.75
Mic1,200090.0,28.5
Mic1,201090.0,27.75
Mic1,202090.0,28.5
Mic1,203090.0,28.5
Mic1,204090.0,28.5
Mic1,205090.0,28.5
Mic1,206090.0,27.75
Mic1,207090.0,27.75
Mic1,208090.0,28.5
Mic1,209090.0,28.5
Mic1,210090.0,28.5
Mic1,211090.0,28.5
Mic1,212089.75,28.5
Mic1,213089.75,28.5
Mic1,214089.75,28.75
Mic1,215089.75,28.5
Mic1,216089.75,28.5
Mic1,217089.75,28.5
Mic1,218089.75,28.5
Mic1,219089.75,28.5
Mic1,220089.75,28.5
Mic1,221089.75,28.5
Mic1,222089.75,27.75
Mic1,223089.75,27.75
Mic1,224089.75,28.5
Mic1,225089.75,27.75
Mic1,226089.75,27.75
Mic1,227089.75,28.5
Mic1,228089.75,28.5
Mic1,229089.75,28.5
Mic1,230089.75,27.75
Mic1,231089.75,28.5
Mic1,232089.75,28.5
Mic1,233089.75,28.5
Mic1,234089.75,28.5
Mic1,235089.75,28.5
Mic1,236089.75,28.5
Mic1,237089.75,28.5
Mic1,238089.5,28.0
Mic1,239089.5,28.0
Mic1,240089.5,28.75
Mic1,241089.5,28.75
Mic1,242089.5,28.5
Mic1,243089.5,28.5
Mic1,244089.5,28.75
Mic1,245089.5,28.75
Mic1,246089.5,27.75
Mic1,247089.5,28.5
Mic1,248089.5,28.75
Mic1,249089.5,28.5
Mic1,250089.5,28.5
Mic1,251089.5,28.5
Mic1,252089.5,27.75
Mic1,253089.5,28.5
Mic1,254089.5,27.75
Mic1,255089.5,27.75
Mic1,256089.5,27.75
Mic1,257089.5,28.5
Mic1,258089.5,28.5
Mic1,259089.5,27.75
Mic1,260089.5,27.75
Mic1,261089.5,28.5
Mic1,262089.5,28.5
Mic1,263089.25,28.0
Mic1,264089.25,28.0
Mic1,265089.25,28.5
Mic1,266089.25,28.75
Mic1,267089.25,28.5
