Type,Onset,Duration
Opto1,283.15025,0.22775
Opto1,283.41725,0.228
Opto1,283.68425,0.228
Opto1,284.402,0.228
Opto1,284.669,0.228
Opto1,284.953,0.21125
Opto1,285.67075,0.21125
Opto1,285.93775,0.228
Opto1,286.20475,0.228
Opto1,286.9225,0.228
Opto1,287.20625,0.2115
Opto1,287.4735,0.21125
Opto1,287.7405,0.21125
Opto1,288.0075,0.228
Opto1,288.72525,0.228
Opto1,289.009,0.2115
Opto1,289.2595,0.228
Opto1,289.54325,0.21125
Opto1,290.261,0.21125
Opto1,290.52825,0.22775
Opto1,290.79525,0.228
Opto1,291.513,0.228
Opto1,291.78,0.228
Opto1,292.06375,0.21125
Opto1,292.33075,0.2115
Opto1,292.598,0.228
Opto1,292.865,0.228
Opto1,293.132,0.228
Opto1,293.416,0.21125
Opto1,293.683,0.21125
Opto1,293.95,0.228
Opto1,294.217,0.228
Opto1,294.935,0.22775
Opto1,295.20175,0.22825
Opto1,295.469,0.228
Opto1,295.75275,0.21125
Opto1,296.01975,0.228
Opto1,296.28675,0.22825
Opto1,296.554,0.228
Opto1,296.821,0.228
Opto1,297.5555,0.21125
Opto1,297.82275,0.21125
Opto1,298.08975,0.228
Opto1,298.35675,0.228
Opto1,299.0745,0.228
Opto1,299.3415,0.22825
Opto1,299.6255,0.21125
Opto1,299.8925,0.21125
Opto1,300.1595,0.21125
Opto1,300.4265,0.22825
Opto1,300.69375,0.228
Opto1,300.96075,0.228
Opto1,301.2445,0.21125
Opto1,301.51175,0.21125
Opto1,301.77875,0.228
Opto1,302.04575,0.228
Opto1,302.31275,0.228
Opto1,302.58,0.228
Opto1,302.86375,0.21125
Opto1,303.13075,0.21125
Opto1,303.39775,0.228
Opto1,304.1155,0.22825
Opto1,304.3825,0.22825
Opto1,304.64975,0.228
Opto1,304.9335,0.21125
Opto1,305.2005,0.2115
