Type,Onset,Duration
Opto1,1645.5,228.25
Opto1,1912.5,228.25
Opto1,2179.5,228.25
Opto1,2463.25,127.75
Opto1,2747.0,228.25
Opto1,3014.25,228.25
Opto1,3281.25,228.25
Opto1,3548.25,228.25
Opto1,3815.25,228.5
Opto1,4082.5,228.25
Opto1,4366.25,211.5
Opto1,4633.25,228.25
Opto1,4900.25,228.5
Opto1,5167.5,228.25
Opto1,5434.5,228.25
Opto1,5701.5,245.0
Opto1,5985.25,228.5
Opto1,6252.5,228.25
Opto1,6519.5,228.25
Opto1,6786.5,228.5
Opto1,7504.5,228.25
Opto1,7771.5,228.25
Opto1,8055.25,228.25
Opto1,8322.25,228.25
Opto1,8589.25,228.5
Opto1,8856.5,228.25
Opto1,9574.25,228.25
Opto1,9841.25,228.25
Opto1,10125.0,228.25
Opto1,10392.0,228.5
Opto1,10659.25,228.25
Opto1,10926.25,228.25
Opto1,11193.25,228.5
Opto1,11460.5,245.0
Opto1,11744.25,228.25
Opto1,12011.25,228.25
Opto1,12278.25,228.5
Opto1,12545.5,228.25
Opto1,12812.5,228.25
Opto1,13079.5,245.0
Opto1,13363.25,211.75
Opto1,13630.5,228.25
Opto1,13897.5,228.25
Opto1,14164.5,228.5
Opto1,14431.75,245.0
Opto1,14715.5,228.25
Opto1,14982.5,228.25
Opto1,15249.5,228.25
Opto1,15516.75,228.25
Opto1,15783.75,228.25
Opto1,16050.75,245.0
Opto1,16334.5,228.25
Opto1,16601.75,228.25
Opto1,16868.75,228.25
Opto1,17135.75,228.25
Opto1,17402.75,211.75
Opto1,17670.0,228.25
Opto1,17937.0,228.25
Opto1,18204.0,228.5
Opto1,18471.25,228.25
Opto1,18738.25,245.0
Opto1,19022.0,228.25
Opto1,19289.0,228.5
Opto1,19556.25,228.25
Opto1,19823.25,228.25
Opto1,20090.25,245.0
Opto1,20374.0,211.75
Opto1,20641.25,228.25
Opto1,21359.0,228.25
Opto1,21626.0,245.0
Opto1,21909.75,228.25
Opto1,22177.0,228.25
Opto1,22444.0,228.25
Opto1,22711.0,245.0
Opto1,22994.75,228.25
Opto1,23262.0,228.25
Opto1,23529.0,228.25
Opto1,23796.0,228.25
Opto1,24063.0,228.5
Opto1,24330.25,228.25
Opto1,24614.0,228.25
Opto1,25331.75,228.25
Opto1,25598.75,228.25
Opto1,25865.75,228.5
Opto1,26133.0,228.25
Opto1,26416.75,228.25
Opto1,26683.75,228.25
Opto1,27401.5,228.25
Opto1,27668.75,228.25
Opto1,27935.75,228.25
Opto1,28202.75,228.25
Opto1,28486.5,228.25
Opto1,28753.75,228.25
Opto1,29020.75,228.25
Opto1,29287.75,228.25
Opto1,29554.75,228.5
Opto1,29822.0,228.25
Opto1,30105.75,228.25
Opto1,30372.75,228.25
Opto1,30639.75,228.5
Opto1,30907.0,228.25
Opto1,31174.0,228.25
Opto1,31441.0,228.5
Opto1,31725.0,228.25
Opto1,31992.0,228.25
Opto1,32709.75,228.25
Opto1,32976.75,228.25
Opto1,33243.75,228.5
Opto1,33511.0,245.0
Opto1,33794.75,228.25
Opto1,34061.75,228.25
Opto1,34328.75,228.5
Opto1,34596.0,228.25
Opto1,34863.0,228.25
Opto1,35146.75,228.25
Opto1,35413.75,228.5
Opto1,35681.0,228.25
Opto1,35948.0,228.25
Opto1,36215.0,245.0
Opto1,36498.75,211.75
Opto1,37200.0,245.0
Opto1,37483.75,228.25
Opto1,37750.75,228.25
Opto1,38017.75,228.5
Opto1,38285.0,228.25
Opto1,38552.0,228.25
Opto1,38835.75,228.25
Opto1,39102.75,228.5
Opto1,39370.0,228.25
Opto1,39637.0,228.25
Opto1,39904.0,228.5
Opto1,40171.25,228.25
Opto1,40455.0,228.25
Opto1,40722.0,228.25
Opto1,40989.0,228.5
Opto1,41707.0,228.25
Opto1,41974.0,228.25
Opto1,42241.0,228.25
Opto1,42524.75,228.25
Opto1,42791.75,228.5
Opto1,43059.0,228.25
Opto1,43326.0,228.25
Opto1,43593.0,228.25
Opto1,43877.0,211.5
Opto1,44144.0,228.25
Opto1,44861.75,228.25
Opto1,45128.75,228.25
Opto1,45395.75,228.5
Opto1,45663.0,228.25
Opto1,45930.0,228.25
Opto1,46213.75,211.5
Opto1,46931.5,228.25
Opto1,47198.5,228.5
Opto1,47465.75,228.25
Opto1,47732.75,228.25
Opto1,48016.5,228.25
Opto1,48283.5,228.5
Opto1,48550.75,228.25
Opto1,48817.75,228.25
Opto1,49084.75,228.5
Opto1,49352.0,245.0
Opto1,49635.75,228.25
Opto1,49902.75,228.25
Opto1,50169.75,228.5
Opto1,50437.0,228.25
Opto1,50704.0,228.25
Opto1,50987.75,228.25
Opto1,51254.75,211.75
Opto1,51522.0,228.25
Opto1,51789.0,228.25
Opto1,52056.0,228.25
Opto1,52323.25,228.25
Opto1,52590.25,245.0
Opto1,52874.0,228.25
Opto1,53591.75,228.25
Opto1,53858.75,228.5
Opto1,54126.0,228.25
Opto1,54393.0,228.25
Opto1,54660.0,245.0
Opto1,54943.75,228.25
Opto1,55211.0,228.25
Opto1,55478.0,228.25
Opto1,55745.0,228.25
Opto1,56012.25,228.25
Opto1,56296.0,228.25
Opto1,57013.75,228.25
Opto1,57280.75,228.25
Opto1,57547.75,228.25
Opto1,57815.0,228.25
Opto1,58082.0,228.25
Opto1,58365.75,228.25
Opto1,58632.75,228.25
Opto1,58900.0,228.25
Opto1,59167.0,228.25
Opto1,59434.0,228.25
Opto1,60152.0,228.0
Opto1,60435.75,228.25
Opto1,60702.75,228.25
Opto1,60969.75,228.25
Opto1,61236.75,228.25
Opto1,61504.0,228.25
Opto1,61771.0,245.0
Opto1,62054.75,228.25
Opto1,62321.75,211.75
Opto1,62589.0,228.25
Opto1,62856.0,228.25
Opto1,63123.0,228.25
Opto1,63406.75,211.75
Opto1,63674.0,228.25
Opto1,63941.0,228.25
Opto1,64208.0,228.25
Opto1,64475.0,228.5
Opto1,64742.25,245.0
Opto1,65026.0,228.25
Opto1,65293.0,228.25
Opto1,65560.0,228.5
Opto1,65827.25,228.25
Opto1,66094.25,228.25
Opto1,66361.25,228.5
Opto1,66645.25,228.25
Opto1,67363.0,228.25
Opto1,67630.0,228.25
Opto1,67897.0,228.25
Opto1,68164.0,228.5
Opto1,68431.25,245.0
Opto1,68715.0,228.25
Opto1,69432.75,228.25
